Instance,,PanSampler,,,PanSampler-Alt1,,,PanSampler-Alt2,,,PanSampler-Alt3,
QF_BV/sage/app1/bench_1559,,5,194.03,,7,187.07,,5,164.07,,5,80.4
QF_BV/sage/app1/bench_169,,5,69.42,,6,48.77,,6,40.68,,6,40.13
QF_BV/sage/app1/bench_174,,6,78.98,,8,62.13,,6,33.83,,6,27.03
QF_BV/sage/app1/bench_175,,5,72.88,,6,55.46,,6,25.07,,6,24.22
QF_BV/sage/app1/bench_176,,6,79.35,,7,53.14,,6,24.04,,6,31.87
QF_BV/sage/app1/bench_177,,6,83.76,,7,66.75,,6,35.68,,7,32.48
QF_BV/sage/app1/bench_181,,5,236.8,,6,131.01,,5,144.87,,5,108.63
QF_BV/sage/app1/bench_182,,6,84.43,,7,55.34,,7,41.09,,6,30.71
QF_BV/sage/app1/bench_183,,5,66.74,,7,65.85,,6,25.89,,5,23.53
QF_BV/sage/app1/bench_184,,5,64.28,,6,61.1,,6,37.44,,6,26.27
QF_BV/sage/app1/bench_185,,6,77.95,,7,67.43,,6,47.45,,6,24.63
QF_BV/sage/app1/bench_1873,,5,198.66,,6,175.29,,5,144.89,,5,75.19
QF_BV/sage/app1/bench_1877,,5,190.01,,6,136.07,,5,104.45,,5,109.8
QF_BV/sage/app1/bench_188,,6,87.77,,6,48.82,,7,54.17,,6,34.87
QF_BV/sage/app1/bench_191,,5,60.89,,7,57.28,,6,48.92,,6,24.89
QF_BV/sage/app1/bench_1913,,5,219.18,,6,153.72,,5,121.88,,5,77.24
QF_BV/sage/app1/bench_1914,,5,177.94,,6,134.48,,5,183.54,,5,75.16
QF_BV/sage/app1/bench_1915,,5,195.4,,6,143.83,,5,98.03,,5,102.25
QF_BV/sage/app1/bench_1916,,5,169.51,,7,185.79,,5,131.76,,5,110.15
QF_BV/sage/app1/bench_1917,,5,169.25,,6,147.83,,5,135.48,,5,72.05
QF_BV/sage/app1/bench_1920,,5,175.93,,6,133.78,,5,119.48,,5,91.83
QF_BV/sage/app1/bench_1924,,5,175.86,,6,113.12,,5,101.97,,5,134.56
QF_BV/sage/app1/bench_1950,,5,190.62,,6,166.71,,5,108.09,,5,82.57
QF_BV/sage/app1/bench_2004,,5,162.47,,6,108.27,,5,88.38,,5,59.01
QF_BV/sage/app1/bench_2005,,5,141.68,,6,119.21,,5,125.07,,5,56.89
QF_BV/sage/app1/bench_201,,6,78.01,,7,61.35,,6,34.79,,6,25.75
QF_BV/sage/app1/bench_2020,,5,162.12,,6,104.12,,5,120.54,,5,73.73
QF_BV/sage/app1/bench_2021,,5,143.1,,6,115.02,,5,110.69,,5,77.18
QF_BV/sage/app1/bench_2022,,5,138.53,,6,139.01,,5,137.42,,5,58.7
QF_BV/sage/app1/bench_2024,,5,129.15,,6,138.75,,5,111.96,,5,60.71
QF_BV/sage/app1/bench_2025,,5,146.86,,6,103.8,,5,74.49,,5,52.67
QF_BV/sage/app1/bench_2028,,5,148.65,,6,128.91,,5,98.83,,5,53.63
QF_BV/sage/app1/bench_2031,,5,165.39,,6,134.94,,5,106.33,,5,88.47
QF_BV/sage/app1/bench_2088,,5,162.16,,6,111.47,,5,102.31,,5,58.03
QF_BV/sage/app1/bench_2089,,4,206.88,,6,140.11,,5,163.84,,5,99.77
QF_BV/sage/app1/bench_2124,,5,143.27,,6,106.31,,5,65.15,,5,55.7
QF_BV/sage/app1/bench_2128,,5,145.22,,6,134.62,,5,83.12,,5,66.59
QF_BV/sage/app1/bench_2129,,5,196.08,,6,142.19,,5,140.18,,5,76.86
QF_BV/sage/app1/bench_2133,,5,135.59,,6,92.49,,5,89.53,,5,47.98
QF_BV/sage/app1/bench_2135,,5,158.64,,5,100.57,,5,104.78,,5,71.49
QF_BV/sage/app1/bench_2138,,5,164.1,,6,151.69,,5,105.05,,5,62.2
QF_BV/sage/app1/bench_2141,,5,138.54,,6,93.71,,5,71.52,,5,46.37
QF_BV/sage/app1/bench_2173,,5,201.71,,6,189.51,,5,123.6,,5,77.34
QF_BV/sage/app1/bench_2219,,5,160.18,,6,149.98,,5,104.83,,5,73.38
QF_BV/sage/app1/bench_2252,,5,128.45,,6,80.8,,5,50.96,,5,42.86
QF_BV/sage/app1/bench_2257,,5,107.16,,6,88.08,,5,78.29,,5,39.98
QF_BV/sage/app1/bench_2258,,5,139.95,,6,113.34,,6,99.39,,5,64.91
QF_BV/sage/app1/bench_2262,,5,107.73,,6,98.5,,6,89.22,,5,48.81
QF_BV/sage/app1/bench_2263,,5,106.05,,6,96.12,,5,48.81,,5,46.72
QF_BV/sage/app1/bench_2266,,5,117.98,,6,86.85,,5,63.49,,5,50.34
QF_BV/sage/app1/bench_2270,,5,107.25,,6,75.34,,5,63.62,,6,52.58
QF_BV/sage/app1/bench_2293,,5,122.08,,6,105.04,,5,70.28,,6,69.86
QF_BV/sage/app1/bench_2322,,5,226.45,,6,152.3,,5,131.05,,5,82.79
QF_BV/sage/app1/bench_2330,,5,121.0,,6,108.55,,6,79.27,,5,52.51
QF_BV/sage/app1/bench_2365,,6,107.9,,6,63.41,,6,50.41,,6,38.13
QF_BV/sage/app1/bench_2367,,5,200.68,,6,141.33,,5,137.94,,5,81.27
QF_BV/sage/app1/bench_2370,,5,88.93,,6,63.95,,5,48.12,,5,38.13
QF_BV/sage/app1/bench_2371,,5,115.07,,6,88.79,,5,68.75,,6,43.41
QF_BV/sage/app1/bench_2375,,5,87.42,,6,64.37,,5,49.82,,6,41.98
QF_BV/sage/app1/bench_2376,,5,95.18,,6,72.74,,6,62.0,,5,44.45
QF_BV/sage/app1/bench_2380,,5,90.01,,7,78.53,,6,56.39,,5,46.34
QF_BV/sage/app1/bench_2383,,5,88.71,,6,67.57,,6,53.48,,6,40.19
QF_BV/sage/app1/bench_2405,,5,103.29,,6,79.02,,5,50.66,,5,53.71
QF_BV/sage/app1/bench_2428,,6,116.37,,6,74.52,,6,64.05,,6,36.81
QF_BV/sage/app1/bench_2461,,6,88.61,,6,65.51,,5,37.11,,6,43.63
QF_BV/sage/app1/bench_2465,,5,88.66,,7,74.66,,5,45.51,,5,29.7
QF_BV/sage/app1/bench_2466,,5,83.02,,6,67.79,,5,32.58,,5,28.0
QF_BV/sage/app1/bench_2468,,5,88.0,,6,60.63,,5,42.18,,6,34.64
QF_BV/sage/app1/bench_2472,,6,90.54,,7,86.06,,6,40.18,,6,36.26
QF_BV/sage/app1/bench_2473,,5,82.42,,6,67.48,,5,35.96,,6,37.24
QF_BV/sage/app1/bench_2474,,6,95.96,,6,63.85,,6,48.86,,6,36.0
QF_BV/sage/app1/bench_2477,,5,81.46,,6,73.9,,6,53.99,,5,30.75
QF_BV/sage/app1/bench_2481,,6,87.93,,7,66.01,,5,28.18,,6,35.66
QF_BV/sage/app1/bench_2525,,5,82.88,,6,66.12,,5,43.31,,6,42.27
QF_BV/sage/app1/bench_2529,,5,73.32,,6,72.58,,6,47.15,,6,35.31
QF_BV/sage/app1/bench_2547,,6,93.83,,6,69.04,,5,44.24,,6,38.36
QF_BV/sage/app1/bench_2582,,6,80.97,,6,51.28,,5,34.01,,6,30.72
QF_BV/sage/app1/bench_2586,,6,81.7,,6,53.39,,6,42.43,,6,34.39
QF_BV/sage/app1/bench_2587,,5,79.71,,6,54.13,,6,50.37,,6,38.61
QF_BV/sage/app1/bench_2588,,5,77.01,,6,53.7,,6,48.39,,6,28.53
QF_BV/sage/app1/bench_2593,,6,83.63,,6,52.18,,6,33.94,,6,34.39
QF_BV/sage/app1/bench_2594,,5,72.83,,7,65.1,,6,30.13,,6,28.55
QF_BV/sage/app1/bench_2595,,5,78.63,,7,67.88,,6,35.61,,6,40.97
QF_BV/sage/app1/bench_2598,,6,83.54,,6,53.43,,5,36.96,,6,39.29
QF_BV/sage/app1/bench_2602,,6,85.85,,6,53.08,,6,42.11,,7,60.32
QF_BV/sage/app1/bench_2634,,6,102.74,,7,65.04,,6,44.0,,6,28.97
QF_BV/sage/app1/bench_2644,,5,221.23,,6,154.34,,5,144.69,,5,95.29
QF_BV/sage/app1/bench_2660,,6,82.98,,7,58.93,,6,37.66,,6,39.85
QF_BV/sage/app1/bench_268,,6,79.31,,6,49.67,,6,29.06,,6,25.52
QF_BV/sage/app1/bench_29,,5,92.64,,6,74.08,,6,40.94,,6,37.8
QF_BV/sage/app1/bench_310,,6,91.96,,7,72.72,,6,44.76,,7,39.15
QF_BV/sage/app1/bench_313,,6,80.15,,7,71.09,,6,40.4,,6,39.02
QF_BV/sage/app1/bench_32,,6,102.02,,6,76.94,,6,47.07,,6,59.03
QF_BV/sage/app1/bench_329,,6,85.97,,8,78.02,,7,40.07,,6,39.67
QF_BV/sage/app1/bench_333,,6,82.66,,7,65.89,,7,49.93,,7,43.58
QF_BV/sage/app1/bench_334,,6,81.08,,7,67.3,,6,32.59,,6,30.49
QF_BV/sage/app1/bench_335,,6,80.38,,8,63.55,,6,39.35,,6,30.22
QF_BV/sage/app1/bench_338,,6,87.89,,7,66.91,,7,41.03,,6,38.44
QF_BV/sage/app1/bench_342,,6,78.33,,8,66.63,,6,35.7,,7,29.41
QF_BV/sage/app1/bench_343,,6,86.41,,7,70.88,,6,30.38,,6,23.25
QF_BV/sage/app1/bench_344,,6,81.0,,7,61.19,,7,57.49,,7,28.12
QF_BV/sage/app1/bench_345,,6,85.99,,7,58.19,,7,48.69,,7,31.02
QF_BV/sage/app1/bench_349,,6,83.21,,7,74.32,,7,34.46,,6,29.89
QF_BV/sage/app1/bench_352,,6,89.21,,7,58.42,,7,42.07,,7,33.93
QF_BV/sage/app1/bench_356,,6,78.76,,8,77.79,,6,47.23,,7,39.26
QF_BV/sage/app1/bench_37,,5,202.72,,6,128.23,,5,106.76,,5,87.89
QF_BV/sage/app1/bench_372,,7,92.17,,9,83.44,,7,44.95,,6,33.64
QF_BV/sage/app1/bench_4,,5,205.62,,6,147.11,,5,126.19,,5,94.18
QF_BV/sage/app1/bench_407,,6,76.48,,8,64.25,,7,45.39,,7,33.46
QF_BV/sage/app1/bench_411,,6,77.51,,8,57.28,,6,38.35,,6,28.6
QF_BV/sage/app1/bench_412,,6,79.57,,7,62.11,,7,31.77,,6,36.18
QF_BV/sage/app1/bench_413,,6,80.99,,8,67.93,,7,39.47,,6,26.35
QF_BV/sage/app1/bench_415,,6,73.27,,8,61.99,,8,46.19,,7,34.78
QF_BV/sage/app1/bench_419,,6,73.92,,7,59.23,,7,36.08,,6,36.9
QF_BV/sage/app1/bench_420,,6,77.04,,8,64.86,,7,45.53,,6,32.77
QF_BV/sage/app1/bench_421,,6,79.05,,7,52.79,,7,53.86,,6,32.05
QF_BV/sage/app1/bench_422,,6,75.28,,7,71.03,,6,43.87,,7,35.17
QF_BV/sage/app1/bench_426,,6,80.95,,7,62.52,,7,42.0,,6,29.03
QF_BV/sage/app1/bench_429,,6,80.75,,7,66.65,,7,41.84,,6,25.33
QF_BV/sage/app1/bench_443,,6,86.93,,7,60.06,,8,58.15,,7,43.95
QF_BV/sage/app1/bench_47,,5,84.83,,6,68.92,,6,40.37,,6,33.31
QF_BV/sage/app1/bench_52,,5,88.32,,7,70.62,,6,32.82,,6,30.24
QF_BV/sage/app1/bench_53,,5,73.43,,6,52.85,,6,43.4,,6,30.86
QF_BV/sage/app1/bench_54,,5,79.08,,7,62.74,,6,46.21,,6,37.13
QF_BV/sage/app1/bench_55,,6,96.48,,6,57.02,,6,42.15,,6,32.16
QF_BV/sage/app1/bench_552,,7,87.82,,10,77.18,,9,48.08,,10,38.53
QF_BV/sage/app1/bench_556,,7,84.06,,8,61.12,,8,44.27,,7,36.5
QF_BV/sage/app1/bench_562,,6,75.71,,7,49.53,,7,34.28,,6,24.15
QF_BV/sage/app1/bench_564,,6,68.23,,7,49.76,,9,39.95,,6,21.82
QF_BV/sage/app1/bench_567,,6,72.17,,7,60.74,,6,32.19,,7,29.19
QF_BV/sage/app1/bench_571,,6,74.54,,7,58.28,,8,48.26,,6,29.57
QF_BV/sage/app1/bench_60,,6,95.0,,6,60.71,,6,43.53,,6,34.92
QF_BV/sage/app1/bench_602,,6,77.26,,7,67.48,,7,44.77,,6,29.49
QF_BV/sage/app1/bench_61,,5,72.26,,6,72.17,,5,25.85,,6,35.51
QF_BV/sage/app1/bench_611,,6,84.96,,7,49.34,,7,44.66,,6,31.29
QF_BV/sage/app1/bench_62,,5,75.27,,7,66.03,,5,42.24,,6,34.91
QF_BV/sage/app1/bench_620,,6,79.25,,8,61.44,,6,43.12,,6,33.3
QF_BV/sage/app1/bench_629,,6,77.2,,7,59.17,,7,34.02,,7,25.99
QF_BV/sage/app1/bench_63,,6,90.4,,6,61.95,,6,53.56,,6,28.32
QF_BV/sage/app1/bench_638,,6,70.46,,7,55.25,,7,34.84,,6,33.45
QF_BV/sage/app1/bench_646,,6,73.07,,7,56.23,,6,40.21,,7,36.21
QF_BV/sage/app1/bench_655,,6,74.0,,7,57.66,,7,44.46,,7,29.84
QF_BV/sage/app1/bench_66,,6,86.15,,7,70.03,,6,45.51,,6,36.29
QF_BV/sage/app1/bench_664,,6,69.88,,7,55.42,,6,25.54,,6,24.27
QF_BV/sage/app1/bench_674,,6,70.8,,7,51.47,,7,34.07,,7,32.99
QF_BV/sage/app1/bench_681,,5,226.71,,6,153.62,,5,126.97,,5,92.15
QF_BV/sage/app1/bench_683,,7,77.11,,7,46.5,,7,35.46,,7,27.7
QF_BV/sage/app1/bench_69,,6,79.09,,8,65.3,,6,33.63,,6,34.78
QF_BV/sage/app1/bench_691,,6,69.93,,7,46.91,,7,34.2,,7,25.45
QF_BV/sage/app1/bench_692,,5,214.5,,7,184.2,,5,132.65,,5,102.38
QF_BV/sage/app1/bench_699,,6,64.8,,7,47.2,,7,49.34,,7,24.28
QF_BV/sage/app1/bench_707,,7,71.77,,7,59.0,,9,45.74,,6,21.49
QF_BV/sage/app1/bench_715,,6,64.89,,8,63.28,,7,32.7,,7,21.78
QF_BV/sage/app1/bench_722,,7,79.33,,7,56.58,,7,36.93,,7,28.97
QF_BV/sage/app1/bench_730,,7,72.52,,7,44.71,,7,37.92,,7,22.93
QF_BV/sage/app1/bench_738,,6,58.76,,7,53.22,,8,29.06,,7,27.36
QF_BV/sage/app1/bench_745,,7,68.45,,7,57.05,,7,23.87,,7,28.81
QF_BV/sage/app1/bench_753,,6,57.14,,12,62.8,,7,23.11,,7,18.52
QF_BV/sage/app1/bench_761,,7,57.55,,10,59.98,,7,27.39,,7,16.25
QF_BV/sage/app1/bench_836,,5,212.92,,7,211.28,,5,225.88,,5,110.11
QF_BV/sage/app1/bench_847,,4,184.37,,7,174.79,,5,143.16,,5,100.87
QF_BV/sage/app1/bench_858,,5,247.43,,6,182.99,,5,154.97,,5,81.8
QF_BV/sage/app1/bench_869,,5,201.32,,6,166.5,,5,118.19,,5,98.94
QF_BV/sage/app1/bench_880,,5,206.95,,6,139.43,,5,176.28,,5,121.68
QF_BV/sage/app1/bench_914,,5,195.06,,7,134.87,,5,103.23,,5,79.64
QF_BV/sage/app1/bench_926,,7,60.35,,9,51.51,,8,19.55,,7,20.15
QF_BV/sage/app1/bench_947,,5,173.38,,6,145.39,,5,128.67,,5,109.1
QF_BV/sage/app1/bench_983,,7,63.56,,10,51.5,,7,16.31,,7,20.4
QF_BV/sage/app1/bench_985,,7,61.9,,10,49.04,,8,23.01,,7,19.76
QF_BV/sage/app1/bench_987,,7,63.31,,8,48.98,,8,18.33,,7,20.33
QF_BV/sage/app1/bench_989,,6,51.06,,9,47.08,,7,30.57,,7,19.22
QF_BV/sage/app1/bench_99,,5,71.3,,6,63.27,,6,53.35,,6,26.11
QF_BV/sage/app1/bench_992,,6,48.66,,8,52.07,,6,26.98,,7,19.03
QF_BV/sage/app1/bench_994,,6,54.76,,8,55.12,,6,24.64,,6,14.95
QF_BV/sage/app1/bench_996,,6,52.85,,8,51.69,,6,12.2,,6,15.09
QF_BV/sage/app1/bench_998,,6,55.15,,8,42.57,,6,12.6,,6,13.33
QF_BV/sage/app12/bench_103,,1,3.04,,1,2.01,,1,1.8,,1,3.37
QF_BV/sage/app12/bench_1058,,1,3.0,,1,2.01,,1,1.86,,1,2.48
QF_BV/sage/app12/bench_1181,,1,2.58,,1,1.73,,1,1.77,,1,2.78
QF_BV/sage/app12/bench_1203,,1,2.68,,1,1.72,,1,2.24,,1,4.54
QF_BV/sage/app12/bench_1226,,1,2.57,,1,1.97,,1,1.93,,1,3.92
QF_BV/sage/app12/bench_1281,,1,3.36,,1,1.58,,1,1.82,,1,3.84
QF_BV/sage/app12/bench_1325,,1,2.95,,1,1.94,,1,1.96,,1,2.97
QF_BV/sage/app12/bench_1448,,1,2.64,,1,1.95,,1,2.3,,1,2.94
QF_BV/sage/app12/bench_1459,,1,2.96,,1,1.64,,1,2.08,,1,2.25
QF_BV/sage/app12/bench_1470,,1,3.01,,1,1.93,,1,2.11,,1,2.89
QF_BV/sage/app12/bench_1503,,1,2.44,,1,1.85,,1,2.9,,1,3.69
QF_BV/sage/app12/bench_1536,,1,2.47,,1,2.49,,1,1.85,,1,2.5
QF_BV/sage/app12/bench_1547,,1,2.69,,1,1.59,,1,2.43,,1,2.15
QF_BV/sage/app12/bench_1570,,3,11.9,,3,9.11,,3,3.84,,3,5.07
QF_BV/sage/app12/bench_1592,,2,8.07,,3,9.74,,3,3.92,,2,4.1
QF_BV/sage/app12/bench_1603,,2,8.6,,3,8.64,,3,4.68,,2,4.82
QF_BV/sage/app12/bench_1614,,1,4.04,,1,3.26,,1,2.92,,1,4.15
QF_BV/sage/app12/bench_1625,,2,5.64,,2,3.76,,2,2.49,,2,4.31
QF_BV/sage/app12/bench_1636,,2,8.63,,3,8.99,,2,4.16,,2,4.76
QF_BV/sage/app12/bench_1669,,1,3.25,,1,1.84,,1,1.81,,1,2.56
QF_BV/sage/app12/bench_1670,,3,12.45,,3,7.77,,3,4.56,,3,6.05
QF_BV/sage/app12/bench_1681,,2,8.45,,3,8.12,,2,3.11,,2,4.34
QF_BV/sage/app12/bench_1692,,2,8.71,,3,10.16,,2,3.87,,2,4.89
QF_BV/sage/app12/bench_1780,,1,2.64,,1,2.19,,1,2.27,,1,2.77
QF_BV/sage/app12/bench_1803,,3,11.72,,4,12.33,,3,4.09,,3,5.95
QF_BV/sage/app12/bench_1914,,3,11.32,,2,6.91,,3,4.99,,2,5.48
QF_BV/sage/app12/bench_2047,,3,11.0,,2,6.06,,3,3.53,,2,4.55
QF_BV/sage/app12/bench_2113,,1,2.56,,1,2.46,,1,2.5,,1,2.8
QF_BV/sage/app12/bench_237,,1,2.7,,1,1.89,,1,2.07,,1,3.41
QF_BV/sage/app12/bench_259,,1,2.39,,1,2.15,,1,2.07,,1,2.33
QF_BV/sage/app12/bench_2625,,2,8.16,,2,7.02,,3,4.28,,3,5.32
QF_BV/sage/app12/bench_2714,,2,8.77,,2,6.63,,3,3.49,,3,5.74
QF_BV/sage/app12/bench_2780,,1,2.83,,1,1.91,,1,1.82,,1,2.24
QF_BV/sage/app12/bench_281,,1,2.78,,1,2.34,,1,1.64,,1,2.72
QF_BV/sage/app12/bench_2847,,2,8.62,,3,6.85,,3,5.2,,3,7.47
QF_BV/sage/app12/bench_2869,,3,11.15,,3,7.03,,2,3.83,,3,5.47
QF_BV/sage/app12/bench_2892,,3,11.3,,2,6.14,,2,4.53,,3,6.28
QF_BV/sage/app12/bench_2914,,3,11.13,,2,5.92,,3,4.56,,3,5.73
QF_BV/sage/app12/bench_2969,,2,8.35,,3,7.11,,2,2.92,,3,6.2
QF_BV/sage/app12/bench_3,,1,2.65,,1,2.34,,1,2.02,,1,2.38
QF_BV/sage/app12/bench_3014,,2,7.65,,2,7.04,,3,3.85,,2,4.55
QF_BV/sage/app12/bench_3113,,1,2.42,,1,2.35,,1,2.08,,1,4.1
QF_BV/sage/app12/bench_3202,,3,11.46,,2,6.84,,3,3.83,,3,6.04
QF_BV/sage/app12/bench_3236,,2,7.72,,2,5.89,,3,5.29,,3,5.31
QF_BV/sage/app12/bench_3247,,2,8.17,,2,6.52,,3,4.55,,3,5.87
QF_BV/sage/app12/bench_3258,,2,7.79,,2,7.77,,3,3.68,,2,5.42
QF_BV/sage/app12/bench_3291,,2,8.07,,3,7.17,,3,3.95,,2,4.13
QF_BV/sage/app12/bench_3324,,3,10.9,,3,7.68,,3,5.53,,3,8.92
QF_BV/sage/app12/bench_3337,,2,8.27,,3,8.07,,2,4.85,,3,8.14
QF_BV/sage/app12/bench_3359,,3,13.94,,3,9.18,,3,5.69,,3,6.08
QF_BV/sage/app12/bench_336,,1,3.05,,1,1.76,,1,2.3,,1,2.48
QF_BV/sage/app12/bench_3381,,3,15.09,,3,11.28,,3,5.48,,3,7.51
QF_BV/sage/app12/bench_3392,,3,13.78,,3,12.04,,3,4.55,,3,6.76
QF_BV/sage/app12/bench_3403,,3,14.97,,3,9.15,,3,5.38,,3,6.97
QF_BV/sage/app12/bench_3414,,3,12.63,,3,9.88,,3,4.98,,3,7.24
QF_BV/sage/app12/bench_3425,,3,14.22,,4,12.25,,3,5.96,,3,5.72
QF_BV/sage/app12/bench_3447,,1,2.71,,1,2.45,,1,2.04,,1,2.34
QF_BV/sage/app12/bench_3459,,3,14.29,,3,10.57,,3,5.16,,3,7.79
QF_BV/sage/app12/bench_3470,,3,14.82,,4,14.57,,3,5.45,,3,7.34
QF_BV/sage/app12/bench_3481,,3,13.76,,3,9.54,,3,5.19,,3,6.62
QF_BV/sage/app12/bench_3558,,1,3.16,,1,1.75,,1,1.74,,1,2.64
QF_BV/sage/app12/bench_359,,1,3.13,,1,1.87,,1,1.9,,1,3.72
QF_BV/sage/app12/bench_3592,,3,13.34,,4,11.45,,3,4.6,,3,6.24
QF_BV/sage/app12/bench_3703,,3,12.95,,4,11.62,,3,5.24,,3,9.89
QF_BV/sage/app12/bench_381,,1,2.75,,1,1.82,,1,2.27,,1,2.55
QF_BV/sage/app12/bench_3836,,3,10.95,,3,7.78,,4,5.15,,3,6.19
QF_BV/sage/app12/bench_392,,1,2.69,,1,1.45,,1,2.14,,1,3.71
QF_BV/sage/app12/bench_4114,,3,12.33,,4,9.8,,3,7.34,,3,5.75
QF_BV/sage/app12/bench_4202,,3,12.91,,4,10.3,,3,5.23,,3,6.4
QF_BV/sage/app12/bench_448,,1,2.5,,1,1.93,,1,1.95,,1,2.54
QF_BV/sage/app12/bench_459,,1,2.85,,1,2.02,,1,2.37,,1,3.75
QF_BV/sage/app12/bench_4681,,3,12.34,,4,13.25,,3,5.28,,3,9.61
QF_BV/sage/app12/bench_5258,,3,13.31,,4,15.65,,3,4.56,,3,7.99
QF_BV/sage/app12/bench_5324,,3,12.64,,4,13.32,,3,7.05,,3,7.72
QF_BV/sage/app12/bench_5327,,3,12.74,,4,11.56,,3,4.99,,3,6.06
QF_BV/sage/app12/bench_5328,,3,11.97,,4,12.99,,3,4.87,,3,6.56
QF_BV/sage/app12/bench_5329,,3,12.9,,4,10.93,,3,5.72,,4,8.33
QF_BV/sage/app12/bench_5333,,3,13.38,,4,10.72,,3,5.61,,3,6.38
QF_BV/sage/app12/bench_5334,,3,12.51,,4,12.25,,4,5.25,,3,6.92
QF_BV/sage/app12/bench_5335,,3,12.07,,4,9.54,,4,5.33,,3,8.83
QF_BV/sage/app12/bench_5348,,3,11.88,,4,11.2,,3,4.78,,3,7.17
QF_BV/sage/app12/bench_5349,,3,12.62,,4,12.29,,4,5.6,,3,9.72
QF_BV/sage/app12/bench_5350,,3,11.95,,4,10.52,,3,4.62,,3,6.83
QF_BV/sage/app12/bench_5354,,3,12.18,,4,12.45,,3,5.24,,3,5.28
QF_BV/sage/app12/bench_5361,,3,13.49,,4,12.58,,3,4.03,,3,7.13
QF_BV/sage/app12/bench_5365,,3,12.48,,4,10.34,,3,5.86,,3,7.88
QF_BV/sage/app12/bench_5367,,4,18.02,,4,13.78,,4,6.47,,4,7.77
QF_BV/sage/app12/bench_5369,,4,18.99,,4,12.26,,4,6.86,,4,7.56
QF_BV/sage/app12/bench_5370,,4,20.21,,4,13.75,,4,7.48,,4,9.86
QF_BV/sage/app12/bench_5371,,3,13.52,,4,14.33,,3,4.75,,3,6.5
QF_BV/sage/app12/bench_5372,,4,15.92,,4,9.83,,4,6.59,,4,9.44
QF_BV/sage/app12/bench_5373,,4,17.59,,4,11.9,,4,7.01,,4,8.68
QF_BV/sage/app12/bench_5377,,4,18.81,,4,13.05,,4,7.82,,4,8.83
QF_BV/sage/app12/bench_5378,,4,16.84,,4,11.33,,4,7.01,,4,7.55
QF_BV/sage/app12/bench_5379,,4,17.63,,4,13.68,,4,6.17,,4,8.15
QF_BV/sage/app12/bench_5390,,4,16.79,,7,17.96,,4,8.93,,4,8.23
QF_BV/sage/app12/bench_5401,,4,16.55,,4,11.88,,4,7.17,,4,8.09
QF_BV/sage/app12/bench_5414,,4,15.61,,4,9.07,,4,7.19,,3,6.14
QF_BV/sage/app12/bench_5445,,4,17.11,,4,9.97,,4,5.84,,4,7.01
QF_BV/sage/app12/bench_5457,,4,16.05,,4,10.87,,4,5.85,,4,7.68
QF_BV/sage/app12/bench_5461,,4,17.21,,4,10.86,,4,7.16,,4,6.89
QF_BV/sage/app12/bench_5520,,4,17.24,,4,11.01,,5,6.18,,4,8.11
