Instance,,PanSampler,,,PanSampler-Alt1,,,PanSampler-Alt2,,,PanSampler-Alt3,
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.set_char_quoting.il.flanagansaxe,,6,299.27,,--,--,,--,--,,10,26.96
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tee.set_char_quoting.il.flanagansaxe,,6,130.75,,--,--,,--,--,,11,47.67
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_test.set_char_quoting.il.flanagansaxe,,6,122.92,,--,--,,--,--,,14,42.09
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tr.set_char_quoting.il.flanagansaxe,,6,167.17,,--,--,,--,--,,9,28.24
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_true.set_char_quoting.il.flanagansaxe,,6,139.57,,7,3562.91,,--,--,,10,37.46
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uniq.set_char_quoting.il.flanagansaxe,,6,135.5,,7,2192.24,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uptime.set_char_quoting.il.flanagansaxe,,6,166.0,,6,1817.52,,--,--,,11,26.02
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_users.set_char_quoting.il.flanagansaxe,,6,353.54,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.hash_table_ok.il.flanagansaxe,,5,237.66,,--,--,,6,1038.37,,5,11.14
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.set_char_quoting.il.flanagansaxe,,5,137.27,,8,3257.8,,--,--,,9,20.27
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_yes.set_char_quoting.il.flanagansaxe,,7,221.56,,7,2308.64,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_csplit.peek_token_bracket.il.dwp,,5,317.18,,--,--,,9,2762.69,,5,18.9
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_fmt.fmt_paragraph.il.dwp,,3,2781.5,,--,--,,--,--,,3,282.54
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.mode_adjust.il.dwp,,5,2399.54,,--,--,,--,--,,6,457.84
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_nl.peek_token_bracket.il.dwp,,6,461.01,,--,--,,8,1389.38,,5,18.74
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_ptx.peek_token_bracket.il.dwp,,6,297.03,,--,--,,6,1314.61,,5,24.37
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.get_type_indicator.il.dwp,,7,94.8,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_chgrp.hash_get_entries.il.flanagansaxe,,5,343.72,,--,--,,5,1233.53,,6,20.37
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.optimize_subexps.il.flanagansaxe,,7,162.0,,--,--,,11,1930.04,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.peek_token_bracket.il.flanagansaxe,,6,263.2,,--,--,,6,562.99,,6,25.9
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_cut.hash_get_entries.il.flanagansaxe,,5,214.18,,--,--,,6,1710.27,,5,17.43
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_fmt.fmt_paragraph.il.flanagansaxe,,4,2241.6,,--,--,,--,--,,4,212.96
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkdir.mode_adjust.il.flanagansaxe,,6,735.3,,--,--,,--,--,,6,61.5
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkfifo.mode_adjust.il.flanagansaxe,,6,597.75,,--,--,,--,--,,6,42.09
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,6,1047.13,,--,--,,--,--,,7,57.19
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.buffer_lcm.il.flanagansaxe,,5,334.79,,8,1293.91,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.strmode.il.flanagansaxe,,6,326.59,,--,--,,--,--,,8,11.91
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.compare_words.il.flanagansaxe,,5,142.25,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.peek_token_bracket.il.flanagansaxe,,6,359.54,,--,--,,--,--,,6,14.02
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_sha512sum.sha384_read_ctx.il.flanagansaxe,,3,1067.27,,2,1674.01,,--,--,,3,29.31
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_shred.isaac_refill.il.flanagansaxe,,--,--,,--,--,,--,--,,3,194.18
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_stat.strmode.il.flanagansaxe,,6,310.92,,--,--,,9,405.38,,8,11.93
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.get_type_indicator.il.flanagansaxe,,8,153.19,,--,--,,--,--,,10,10.31
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.hash_get_entries.il.flanagansaxe,,5,122.8,,--,--,,6,980.82,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.strmode.il.flanagansaxe,,6,268.56,,--,--,,--,--,,9,10.54
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_ptx.compare_words.il.dwp,,5,52.99,,--,--,,6,16.23,,5,9.51
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_tac.peek_token_bracket.il.dwp,,5,232.69,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_vdir.get_type_indicator.il.dwp,,6,56.55,,--,--,,7,8.49,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,6,1212.17,,--,--,,--,--,,6,35.27
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_tac.peek_token_bracket.il.flanagansaxe,,--,--,,--,--,,--,--,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member11,,4,286.52,,--,--,,6,202.67,,6,83.34
QF_ABV/platania/no_init_multi_member/no_init_multi_member15,,5,1161.1,,--,--,,5,629.91,,4,239.67
QF_ABV/platania/no_init_multi_member/no_init_multi_member18,,5,3013.85,,--,--,,5,1103.73,,5,959.08
QF_ABV/platania/no_init_multi_member/no_init_multi_member2,,13,4.25,,--,--,,114,5.19,,2,0.16
QF_ABV/platania/no_init_multi_member/no_init_multi_member3,,7,14.27,,--,--,,--,--,,8,1.53
QF_ABV/platania/no_init_multi_member/no_init_multi_member4,,6,16.92,,--,--,,7,4.89,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member6,,5,65.13,,--,--,,5,17.15,,6,9.67
QF_ABV/platania/no_init_multi_member/no_init_multi_member9,,5,253.78,,--,--,,5,67.03,,5,47.08
,,,,,,,,,,,,
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner3.short,,11,195.92,,8,100.19,,8,81.57,,24,266.99
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner4.short,,9,15.43,,6,8.52,,12,15.55,,--,--
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner12.short,,7,17.62,,6,15.52,,7,16.07,,10,17.68
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner13.short,,9,7.04,,17,8.98,,10,2.72,,--,--
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner22.short,,8,22.84,,7,15.53,,8,19.69,,13,46.81
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner23.short,,9,7.8,,9,5.83,,8,3.1,,--,--
,,,,,,,,,,,,
