Instance,,PanSampler,,,PanSampler-Alt1,,,PanSampler-Alt2,,,PanSampler-Alt3,
QF_BV/sage/app1/bench_1950,,2,87.87,,2,70.82,,2,47.34,,2,45.72
QF_BV/sage/app1/bench_2004,,2,76.25,,2,52.27,,2,38.57,,2,32.84
QF_BV/sage/app1/bench_2005,,2,68.3,,2,53.36,,2,60.41,,2,31.98
QF_BV/sage/app1/bench_201,,2,35.01,,3,32.79,,2,11.79,,3,16.3
QF_BV/sage/app1/bench_2020,,2,79.21,,2,49.77,,2,60.05,,2,39.89
QF_BV/sage/app1/bench_2021,,2,73.04,,2,48.36,,2,49.9,,2,38.88
QF_BV/sage/app1/bench_2022,,2,65.31,,2,58.5,,2,61.87,,2,31.27
QF_BV/sage/app1/bench_2024,,2,63.4,,2,61.12,,2,55.51,,2,34.81
QF_BV/sage/app1/bench_2025,,2,67.73,,2,45.3,,2,30.26,,2,26.98
QF_BV/sage/app1/bench_2028,,2,76.27,,2,56.85,,2,38.67,,2,29.22
QF_BV/sage/app1/bench_2031,,2,84.7,,2,63.3,,2,54.73,,2,52.46
QF_BV/sage/app1/bench_2088,,2,79.68,,2,48.02,,2,46.56,,2,29.54
QF_BV/sage/app1/bench_2089,,2,115.71,,2,66.14,,2,73.29,,2,57.16
QF_BV/sage/app1/bench_2124,,2,64.12,,2,51.1,,2,26.84,,2,29.93
QF_BV/sage/app1/bench_2128,,2,68.75,,2,58.46,,2,34.83,,2,33.84
QF_BV/sage/app1/bench_2129,,2,99.53,,2,65.85,,2,66.54,,2,40.98
QF_BV/sage/app1/bench_2133,,2,63.84,,2,40.37,,2,37.86,,2,25.79
QF_BV/sage/app1/bench_2135,,2,80.53,,2,54.84,,2,45.08,,2,38.19
QF_BV/sage/app1/bench_2138,,2,86.96,,2,63.55,,2,51.26,,2,31.86
QF_BV/sage/app1/bench_2141,,2,69.99,,2,40.25,,2,30.45,,2,23.01
QF_BV/sage/app1/bench_2173,,2,93.73,,2,78.79,,2,58.76,,2,42.17
QF_BV/sage/app1/bench_2219,,2,79.99,,2,61.45,,2,39.83,,2,39.47
QF_BV/sage/app1/bench_2252,,2,58.75,,2,35.73,,2,21.56,,2,21.66
QF_BV/sage/app1/bench_2257,,2,54.25,,2,39.53,,2,36.7,,2,21.31
QF_BV/sage/app1/bench_2258,,2,68.91,,2,49.66,,2,35.53,,2,33.92
QF_BV/sage/app1/bench_2262,,2,52.82,,2,46.95,,2,37.85,,2,26.6
QF_BV/sage/app1/bench_2263,,2,51.32,,2,39.44,,2,23.19,,2,26.61
QF_BV/sage/app1/bench_2266,,2,53.35,,2,36.96,,2,24.17,,2,28.0
QF_BV/sage/app1/bench_2270,,2,53.88,,2,32.66,,2,26.42,,2,24.3
QF_BV/sage/app1/bench_2293,,2,58.39,,2,46.2,,2,34.25,,2,33.82
QF_BV/sage/app1/bench_2322,,2,96.91,,2,68.17,,2,65.07,,2,46.53
QF_BV/sage/app1/bench_2330,,2,59.04,,2,44.13,,2,24.27,,2,29.05
QF_BV/sage/app1/bench_2365,,2,45.37,,2,29.18,,2,17.81,,2,18.83
QF_BV/sage/app1/bench_2367,,2,93.89,,2,53.49,,2,57.43,,2,43.13
QF_BV/sage/app1/bench_2370,,2,47.56,,2,29.63,,2,23.38,,2,21.13
QF_BV/sage/app1/bench_2371,,2,56.26,,2,36.25,,2,27.21,,2,18.19
QF_BV/sage/app1/bench_2375,,2,42.17,,2,28.79,,2,18.51,,2,19.08
QF_BV/sage/app1/bench_2376,,2,47.96,,2,30.08,,2,25.47,,2,23.65
QF_BV/sage/app1/bench_2380,,2,43.57,,2,32.15,,2,22.2,,2,24.38
QF_BV/sage/app1/bench_2383,,2,41.84,,2,29.37,,2,23.07,,2,19.59
QF_BV/sage/app1/bench_2405,,2,48.55,,2,35.26,,2,23.89,,2,29.89
QF_BV/sage/app1/bench_2428,,2,51.03,,2,32.79,,2,22.29,,2,18.11
QF_BV/sage/app1/bench_2461,,2,40.72,,2,29.32,,2,16.5,,2,19.74
QF_BV/sage/app1/bench_2465,,2,41.04,,2,30.62,,2,22.8,,2,14.88
QF_BV/sage/app1/bench_2466,,2,42.26,,2,28.41,,2,11.89,,2,14.26
QF_BV/sage/app1/bench_2468,,2,44.65,,2,26.04,,2,18.76,,2,16.76
QF_BV/sage/app1/bench_2472,,2,40.28,,2,34.02,,2,14.31,,2,16.58
QF_BV/sage/app1/bench_2473,,2,42.83,,2,29.03,,2,14.4,,2,17.59
QF_BV/sage/app1/bench_2474,,2,42.25,,2,28.11,,2,17.99,,2,16.37
QF_BV/sage/app1/bench_2477,,2,39.26,,2,31.06,,2,21.39,,2,15.96
QF_BV/sage/app1/bench_2481,,2,38.3,,2,25.49,,2,12.25,,2,17.85
QF_BV/sage/app1/bench_2525,,2,43.13,,2,29.37,,2,18.39,,2,20.39
QF_BV/sage/app1/bench_2529,,2,35.39,,2,32.61,,2,16.01,,2,17.08
QF_BV/sage/app1/bench_2547,,2,38.9,,2,30.63,,2,20.82,,2,18.16
QF_BV/sage/app1/bench_2582,,2,36.12,,2,22.72,,2,14.28,,2,14.19
QF_BV/sage/app1/bench_2586,,2,37.31,,2,25.43,,2,15.71,,2,16.97
QF_BV/sage/app1/bench_2587,,2,40.3,,2,24.68,,2,21.07,,2,17.34
QF_BV/sage/app1/bench_2588,,2,38.41,,2,25.18,,2,18.63,,2,13.69
QF_BV/sage/app1/bench_2593,,2,37.59,,2,23.42,,2,12.67,,2,15.39
QF_BV/sage/app1/bench_2594,,2,37.62,,2,24.59,,2,11.55,,2,13.2
QF_BV/sage/app1/bench_2595,,2,39.0,,2,26.87,,2,12.82,,2,16.66
QF_BV/sage/app1/bench_2598,,2,35.91,,2,23.62,,2,15.15,,2,16.42
QF_BV/sage/app1/bench_2602,,2,39.3,,2,22.82,,2,16.14,,2,25.4
QF_BV/sage/app1/bench_2634,,2,42.79,,2,25.9,,2,16.51,,2,13.14
QF_BV/sage/app1/bench_2644,,2,110.03,,2,67.23,,2,58.26,,2,43.27
QF_BV/sage/app1/bench_2660,,2,37.56,,2,22.25,,2,13.62,,2,18.95
QF_BV/sage/app1/bench_268,,2,35.39,,2,21.84,,2,9.82,,2,11.44
QF_BV/sage/app1/bench_29,,2,46.68,,2,33.68,,2,12.83,,2,15.93
QF_BV/sage/app1/bench_310,,2,39.35,,2,29.83,,2,14.79,,2,17.12
QF_BV/sage/app1/bench_313,,2,35.09,,2,28.0,,2,14.62,,3,26.13
QF_BV/sage/app1/bench_32,,2,43.62,,2,34.95,,2,16.11,,2,30.4
QF_BV/sage/app1/bench_329,,2,39.31,,3,38.13,,2,15.39,,3,24.11
QF_BV/sage/app1/bench_333,,2,38.82,,2,24.93,,2,15.85,,2,18.29
QF_BV/sage/app1/bench_334,,2,37.21,,2,26.08,,2,12.52,,3,19.04
QF_BV/sage/app1/bench_335,,2,34.13,,2,23.2,,2,15.49,,2,13.19
QF_BV/sage/app1/bench_338,,2,38.67,,3,36.86,,2,13.49,,3,25.41
QF_BV/sage/app1/bench_342,,2,36.35,,2,24.26,,2,14.38,,2,11.96
QF_BV/sage/app1/bench_343,,2,37.27,,2,30.45,,2,11.04,,2,10.68
QF_BV/sage/app1/bench_344,,3,47.89,,3,33.83,,2,21.01,,2,11.46
QF_BV/sage/app1/bench_345,,2,38.41,,3,32.44,,2,17.28,,2,12.93
QF_BV/sage/app1/bench_349,,2,37.63,,3,41.82,,2,11.0,,2,13.58
QF_BV/sage/app1/bench_352,,2,38.14,,2,23.38,,2,13.57,,2,14.61
QF_BV/sage/app1/bench_356,,2,35.3,,3,39.97,,2,20.29,,3,21.32
QF_BV/sage/app1/bench_37,,2,104.3,,2,54.86,,2,46.62,,2,50.19
QF_BV/sage/app1/bench_372,,3,48.63,,3,37.13,,3,22.46,,3,20.61
QF_BV/sage/app1/bench_4,,2,97.73,,2,61.03,,2,51.69,,2,49.61
QF_BV/sage/app1/bench_407,,3,46.48,,3,32.71,,2,15.52,,3,18.42
QF_BV/sage/app1/bench_411,,2,33.61,,2,20.66,,3,21.85,,2,12.77
QF_BV/sage/app1/bench_412,,3,48.75,,3,34.23,,3,15.35,,3,22.74
QF_BV/sage/app1/bench_413,,2,36.0,,2,24.15,,3,19.39,,3,15.88
QF_BV/sage/app1/bench_415,,2,32.93,,3,30.91,,3,21.22,,3,21.69
QF_BV/sage/app1/bench_419,,3,45.29,,3,31.91,,2,12.53,,3,22.43
QF_BV/sage/app1/bench_420,,3,47.52,,3,32.49,,3,20.57,,3,21.1
QF_BV/sage/app1/bench_421,,2,36.29,,2,21.56,,2,22.04,,3,17.81
QF_BV/sage/app1/bench_422,,2,33.75,,2,27.8,,2,17.98,,3,19.74
QF_BV/sage/app1/bench_426,,2,36.26,,3,34.11,,2,14.67,,3,18.16
QF_BV/sage/app1/bench_429,,3,48.12,,3,37.49,,2,15.8,,3,14.33
QF_BV/sage/app1/bench_443,,3,52.8,,2,24.69,,3,26.65,,3,25.91
QF_BV/sage/app1/bench_47,,2,41.41,,2,30.47,,2,13.44,,2,14.81
QF_BV/sage/app1/bench_52,,2,43.48,,2,29.32,,2,11.48,,2,13.6
QF_BV/sage/app1/bench_53,,2,36.75,,2,24.56,,2,16.72,,2,12.82
QF_BV/sage/app1/bench_54,,2,37.82,,2,23.74,,2,15.91,,2,16.73
QF_BV/sage/app1/bench_55,,2,43.17,,2,25.65,,2,15.31,,2,14.4
QF_BV/sage/app1/bench_552,,3,48.35,,3,31.39,,3,18.69,,3,15.33
QF_BV/sage/app1/bench_556,,3,48.94,,3,30.55,,3,19.38,,3,21.18
QF_BV/sage/app1/bench_562,,3,44.87,,3,27.37,,3,16.68,,3,16.51
QF_BV/sage/app1/bench_564,,3,42.12,,3,27.78,,3,16.3,,3,13.51
QF_BV/sage/app1/bench_567,,3,44.63,,2,25.24,,2,11.24,,3,14.42
QF_BV/sage/app1/bench_571,,2,33.21,,3,32.33,,3,19.47,,3,18.55
QF_BV/sage/app1/bench_60,,2,41.57,,2,26.18,,2,15.67,,2,15.9
QF_BV/sage/app1/bench_602,,3,47.02,,2,29.47,,3,21.81,,3,18.08
QF_BV/sage/app1/bench_61,,2,37.0,,2,32.86,,2,11.59,,2,18.44
QF_BV/sage/app1/bench_611,,3,51.11,,3,28.21,,3,21.54,,3,19.47
QF_BV/sage/app1/bench_62,,2,36.71,,2,25.67,,2,17.36,,2,15.46
QF_BV/sage/app1/bench_620,,3,48.27,,3,30.29,,3,24.76,,3,19.17
QF_BV/sage/app1/bench_629,,3,49.47,,3,34.03,,3,16.41,,3,13.69
QF_BV/sage/app1/bench_63,,2,40.51,,2,26.96,,2,23.76,,2,13.43
QF_BV/sage/app1/bench_638,,3,44.09,,3,30.29,,3,14.99,,3,18.43
QF_BV/sage/app1/bench_646,,3,45.92,,3,31.97,,3,22.43,,3,20.58
QF_BV/sage/app1/bench_655,,3,45.95,,3,31.22,,3,19.6,,3,14.71
QF_BV/sage/app1/bench_66,,2,35.16,,2,27.37,,2,16.63,,2,17.1
QF_BV/sage/app1/bench_664,,3,43.96,,3,30.13,,3,13.53,,2,11.23
QF_BV/sage/app1/bench_674,,3,43.34,,3,28.72,,3,15.69,,3,17.34
QF_BV/sage/app1/bench_681,,2,105.69,,2,71.05,,2,56.59,,2,51.17
QF_BV/sage/app1/bench_683,,3,42.28,,3,25.81,,3,16.77,,3,16.59
QF_BV/sage/app1/bench_69,,2,35.33,,3,32.74,,2,13.14,,2,14.95
QF_BV/sage/app1/bench_691,,3,43.62,,3,26.11,,3,15.69,,3,13.82
QF_BV/sage/app1/bench_692,,2,102.01,,2,72.83,,2,57.07,,2,50.92
QF_BV/sage/app1/bench_699,,3,41.13,,3,27.51,,3,24.77,,3,12.68
QF_BV/sage/app1/bench_707,,3,38.44,,3,31.92,,3,17.09,,3,13.2
QF_BV/sage/app1/bench_715,,3,39.16,,3,31.63,,3,15.93,,3,11.24
QF_BV/sage/app1/bench_722,,3,40.31,,3,31.43,,3,15.21,,3,14.81
QF_BV/sage/app1/bench_730,,3,39.86,,3,26.23,,3,17.5,,3,11.08
QF_BV/sage/app1/bench_738,,3,35.13,,3,29.85,,3,10.67,,3,14.44
QF_BV/sage/app1/bench_745,,3,38.55,,3,31.79,,3,10.77,,3,13.56
QF_BV/sage/app1/bench_753,,3,32.78,,4,30.07,,3,8.62,,3,6.91
QF_BV/sage/app1/bench_761,,3,29.12,,3,24.72,,3,9.98,,3,7.26
QF_BV/sage/app1/bench_836,,2,103.27,,2,78.58,,2,100.87,,2,62.15
QF_BV/sage/app1/bench_847,,2,111.82,,2,80.25,,2,64.15,,2,51.85
QF_BV/sage/app1/bench_858,,2,113.65,,2,84.79,,2,74.77,,2,43.36
QF_BV/sage/app1/bench_869,,2,100.69,,2,77.18,,2,50.04,,2,53.26
QF_BV/sage/app1/bench_880,,2,96.4,,2,70.9,,2,88.39,,2,69.62
QF_BV/sage/app1/bench_914,,2,86.22,,2,48.64,,2,48.71,,2,34.77
QF_BV/sage/app1/bench_926,,3,29.76,,3,24.06,,3,5.68,,3,7.54
QF_BV/sage/app1/bench_947,,2,75.12,,2,60.08,,2,55.98,,2,54.42
QF_BV/sage/app1/bench_983,,3,28.63,,3,22.2,,3,6.83,,3,9.15
QF_BV/sage/app1/bench_985,,3,31.53,,3,20.31,,3,7.32,,3,8.47
QF_BV/sage/app1/bench_987,,3,28.56,,3,25.29,,3,6.18,,3,8.46
QF_BV/sage/app1/bench_989,,3,28.75,,3,22.52,,3,11.3,,3,9.43
QF_BV/sage/app1/bench_99,,2,36.98,,2,27.28,,2,18.88,,2,11.12
QF_BV/sage/app1/bench_992,,3,28.33,,3,26.24,,3,12.94,,3,7.92
QF_BV/sage/app1/bench_994,,3,30.44,,3,26.87,,3,10.75,,3,7.54
QF_BV/sage/app1/bench_996,,3,30.3,,3,26.23,,3,5.73,,3,10.62
QF_BV/sage/app1/bench_998,,3,31.09,,3,22.56,,3,5.64,,3,7.37
QF_BV/sage/app12/bench_103,,1,3.04,,1,2.01,,1,1.8,,1,3.37
QF_BV/sage/app12/bench_1058,,1,3.0,,1,2.01,,1,1.86,,1,2.48
QF_BV/sage/app12/bench_1181,,1,2.58,,1,1.73,,1,1.77,,1,2.78
QF_BV/sage/app12/bench_1203,,1,2.68,,1,1.72,,1,2.24,,1,4.54
QF_BV/sage/app12/bench_1226,,1,2.57,,1,1.97,,1,1.93,,1,3.92
QF_BV/sage/app12/bench_1281,,1,3.36,,1,1.58,,1,1.82,,1,3.84
QF_BV/sage/app12/bench_1325,,1,2.95,,1,1.94,,1,1.96,,1,2.97
QF_BV/sage/app12/bench_1448,,1,2.64,,1,1.95,,1,2.3,,1,2.94
QF_BV/sage/app12/bench_1459,,1,2.96,,1,1.64,,1,2.08,,1,2.25
QF_BV/sage/app12/bench_1470,,1,3.01,,1,1.93,,1,2.11,,1,2.89
QF_BV/sage/app12/bench_1503,,1,2.44,,1,1.85,,1,2.9,,1,3.69
QF_BV/sage/app12/bench_1536,,1,2.47,,1,2.49,,1,1.85,,1,2.5
QF_BV/sage/app12/bench_1547,,1,2.69,,1,1.59,,1,2.43,,1,2.15
QF_BV/sage/app12/bench_1570,,1,5.17,,1,4.09,,1,2.6,,1,2.71
QF_BV/sage/app12/bench_1592,,1,4.82,,1,4.59,,1,2.44,,1,2.94
QF_BV/sage/app12/bench_1603,,1,5.37,,1,3.95,,1,3.29,,1,3.31
QF_BV/sage/app12/bench_1614,,1,4.04,,1,3.26,,1,2.92,,1,4.15
QF_BV/sage/app12/bench_1625,,1,3.64,,1,2.52,,1,2.01,,1,3.05
QF_BV/sage/app12/bench_1636,,1,5.27,,1,3.93,,1,3.35,,1,3.31
QF_BV/sage/app12/bench_1669,,1,3.25,,1,1.84,,1,1.81,,1,2.56
QF_BV/sage/app12/bench_1670,,1,5.51,,1,3.78,,1,3.25,,1,3.5
QF_BV/sage/app12/bench_1681,,1,5.27,,1,3.98,,1,2.4,,1,2.99
QF_BV/sage/app12/bench_1692,,1,5.43,,1,4.31,,1,2.87,,1,3.56
QF_BV/sage/app12/bench_1780,,1,2.64,,1,2.19,,1,2.27,,1,2.77
QF_BV/sage/app12/bench_1803,,1,5.13,,1,4.65,,1,2.66,,1,3.3
QF_BV/sage/app12/bench_1914,,1,5.2,,1,4.16,,1,3.46,,1,4.01
QF_BV/sage/app12/bench_2047,,1,5.4,,1,3.81,,1,2.39,,1,3.09
QF_BV/sage/app12/bench_2113,,1,2.56,,1,2.46,,1,2.5,,1,2.8
QF_BV/sage/app12/bench_237,,1,2.7,,1,1.89,,1,2.07,,1,3.41
QF_BV/sage/app12/bench_259,,1,2.39,,1,2.15,,1,2.07,,1,2.33
QF_BV/sage/app12/bench_2625,,1,5.23,,1,4.54,,1,2.89,,1,2.85
QF_BV/sage/app12/bench_2714,,1,5.37,,1,4.25,,1,2.32,,1,3.06
QF_BV/sage/app12/bench_2780,,1,2.83,,1,1.91,,1,1.82,,1,2.24
QF_BV/sage/app12/bench_281,,1,2.78,,1,2.34,,1,1.64,,1,2.72
QF_BV/sage/app12/bench_2847,,1,5.41,,1,3.31,,1,3.08,,1,3.96
QF_BV/sage/app12/bench_2869,,1,5.43,,1,3.51,,1,3.06,,1,3.21
QF_BV/sage/app12/bench_2892,,1,5.23,,1,3.95,,1,3.89,,1,3.47
QF_BV/sage/app12/bench_2914,,1,5.22,,1,3.64,,1,3.25,,1,2.93
QF_BV/sage/app12/bench_2969,,1,5.23,,1,3.33,,1,2.39,,1,3.78
QF_BV/sage/app12/bench_3,,1,2.65,,1,2.34,,1,2.02,,1,2.38
QF_BV/sage/app12/bench_3014,,1,4.77,,1,4.5,,1,2.61,,1,3.17
QF_BV/sage/app12/bench_3113,,1,2.42,,1,2.35,,1,2.08,,1,4.1
QF_BV/sage/app12/bench_3202,,1,5.16,,1,4.18,,1,2.6,,1,3.52
QF_BV/sage/app12/bench_3236,,1,4.68,,1,3.51,,1,2.78,,1,2.88
QF_BV/sage/app12/bench_3247,,1,5.16,,1,3.68,,1,3.3,,1,3.15
QF_BV/sage/app12/bench_3258,,1,4.82,,1,4.33,,1,2.55,,1,3.56
QF_BV/sage/app12/bench_3291,,1,5.12,,1,3.49,,1,2.62,,1,2.76
QF_BV/sage/app12/bench_3324,,1,5.61,,1,3.75,,1,3.37,,1,5.39
QF_BV/sage/app12/bench_3337,,1,5.12,,1,3.72,,1,3.64,,1,4.73
QF_BV/sage/app12/bench_3359,,1,6.06,,1,4.04,,1,3.75,,1,3.14
QF_BV/sage/app12/bench_336,,1,3.05,,1,1.76,,1,2.3,,1,2.48
QF_BV/sage/app12/bench_3381,,1,6.69,,1,5.22,,1,3.33,,1,3.74
QF_BV/sage/app12/bench_3392,,1,6.29,,1,5.08,,1,2.83,,1,3.99
QF_BV/sage/app12/bench_3403,,1,6.5,,1,4.34,,1,3.75,,1,3.82
QF_BV/sage/app12/bench_3414,,1,5.48,,1,4.77,,1,3.36,,1,4.02
QF_BV/sage/app12/bench_3425,,1,6.33,,1,4.83,,1,4.03,,1,3.08
QF_BV/sage/app12/bench_3447,,1,2.71,,1,2.45,,1,2.04,,1,2.34
QF_BV/sage/app12/bench_3459,,1,6.28,,1,4.65,,1,3.26,,1,4.18
QF_BV/sage/app12/bench_3470,,1,6.3,,1,4.61,,1,3.36,,1,3.95
QF_BV/sage/app12/bench_3481,,1,6.03,,1,4.15,,1,3.41,,1,3.51
QF_BV/sage/app12/bench_3558,,1,3.16,,1,1.75,,1,1.74,,1,2.64
QF_BV/sage/app12/bench_359,,1,3.13,,1,1.87,,1,1.9,,1,3.72
QF_BV/sage/app12/bench_3592,,1,5.84,,1,4.08,,1,2.81,,1,3.12
QF_BV/sage/app12/bench_3703,,1,5.68,,1,4.15,,1,3.53,,1,5.65
QF_BV/sage/app12/bench_381,,1,2.75,,1,1.82,,1,2.27,,1,2.55
QF_BV/sage/app12/bench_3836,,1,4.85,,1,3.67,,1,2.62,,1,3.35
QF_BV/sage/app12/bench_392,,1,2.69,,1,1.45,,1,2.14,,1,3.71
QF_BV/sage/app12/bench_4114,,1,5.23,,1,3.76,,1,3.46,,1,2.99
QF_BV/sage/app12/bench_4202,,1,6.01,,1,3.67,,1,3.42,,1,3.31
QF_BV/sage/app12/bench_448,,1,2.5,,1,1.93,,1,1.95,,1,2.54
QF_BV/sage/app12/bench_459,,1,2.85,,1,2.02,,1,2.37,,1,3.75
QF_BV/sage/app12/bench_4681,,1,5.58,,1,4.7,,1,3.29,,1,5.39
QF_BV/sage/app12/bench_5258,,1,6.17,,1,5.84,,1,2.64,,1,3.89
QF_BV/sage/app12/bench_5324,,1,5.5,,1,4.43,,1,3.89,,1,3.85
QF_BV/sage/app12/bench_5327,,1,5.53,,1,4.06,,1,3.11,,1,3.13
QF_BV/sage/app12/bench_5328,,1,5.15,,1,4.65,,1,3.22,,1,4.01
QF_BV/sage/app12/bench_5329,,1,5.61,,1,3.97,,1,3.49,,1,3.86
QF_BV/sage/app12/bench_5333,,1,6.18,,1,4.08,,1,3.4,,1,3.31
QF_BV/sage/app12/bench_5334,,1,5.51,,1,4.17,,1,2.77,,1,4.33
QF_BV/sage/app12/bench_5335,,1,5.48,,1,3.44,,1,2.71,,1,5.25
QF_BV/sage/app12/bench_5348,,1,5.59,,1,4.34,,1,3.09,,1,4.34
QF_BV/sage/app12/bench_5349,,1,5.9,,1,3.94,,1,2.8,,1,5.51
QF_BV/sage/app12/bench_5350,,1,5.54,,1,3.87,,1,2.75,,1,3.64
QF_BV/sage/app12/bench_5354,,1,5.28,,1,4.22,,1,3.31,,1,3.01
QF_BV/sage/app12/bench_5361,,1,6.35,,1,4.3,,1,2.56,,1,3.35
QF_BV/sage/app12/bench_5365,,1,5.19,,1,3.64,,1,3.59,,1,4.39
QF_BV/sage/app12/bench_5367,,1,5.88,,1,4.78,,1,3.06,,1,3.48
QF_BV/sage/app12/bench_5369,,1,6.31,,1,4.38,,1,3.25,,1,3.48
QF_BV/sage/app12/bench_5370,,1,6.93,,1,5.25,,1,3.76,,1,4.26
QF_BV/sage/app12/bench_5371,,1,5.88,,1,4.95,,1,2.9,,1,3.61
QF_BV/sage/app12/bench_5372,,1,5.86,,1,3.74,,1,3.29,,1,4.1
QF_BV/sage/app12/bench_5373,,1,6.82,,1,4.53,,1,3.5,,1,3.94
QF_BV/sage/app12/bench_5377,,1,6.51,,1,4.54,,1,4.1,,1,4.35
QF_BV/sage/app12/bench_5378,,1,5.71,,1,4.48,,1,3.38,,1,3.31
QF_BV/sage/app12/bench_5379,,1,6.63,,1,4.61,,1,2.97,,1,3.5
QF_BV/sage/app12/bench_5390,,1,5.93,,1,4.24,,1,4.05,,1,3.76
QF_BV/sage/app12/bench_5401,,1,6.41,,1,4.68,,1,3.66,,1,3.6
QF_BV/sage/app12/bench_5414,,1,5.31,,1,3.76,,1,3.78,,1,3.17
QF_BV/sage/app12/bench_5445,,1,5.88,,1,3.84,,1,2.82,,1,3.07
QF_BV/sage/app12/bench_5457,,1,5.49,,1,4.54,,1,3.22,,1,3.1
QF_BV/sage/app12/bench_5461,,1,6.82,,1,4.16,,1,3.49,,1,3.06
