Instance,,PanSampler,,,SMTSampler,,,GuidedSampler,,,CSB,
QF_BV/sage/app1/bench_2025,,7,183.12,,199,2039.43,,182,1624.26,,--,--
QF_BV/sage/app1/bench_2028,,7,200.42,,--,--,,282,2230.35,,--,--
QF_BV/sage/app1/bench_2031,,8,268.59,,--,--,,244,2269.74,,--,--
QF_BV/sage/app1/bench_2088,,8,229.61,,81,903.77,,238,2003.19,,--,--
QF_BV/sage/app1/bench_2089,,6,272.08,,--,--,,126,1233.24,,--,--
QF_BV/sage/app1/bench_2124,,8,206.24,,--,--,,126,1159.14,,--,--
QF_BV/sage/app1/bench_2128,,7,185.57,,--,--,,399,2993.05,,--,--
QF_BV/sage/app1/bench_2129,,7,262.49,,--,--,,244,2245.67,,--,--
QF_BV/sage/app1/bench_2133,,7,186.79,,125,1125.58,,167,1570.13,,--,--
QF_BV/sage/app1/bench_2135,,7,206.54,,193,2029.52,,239,2111.62,,--,--
QF_BV/sage/app1/bench_2138,,8,239.25,,283,2366.04,,239,2123.78,,--,--
QF_BV/sage/app1/bench_2141,,8,203.97,,160,1836.4,,333,2294.45,,--,--
QF_BV/sage/app1/bench_2173,,8,281.09,,--,--,,293,2797.54,,--,--
QF_BV/sage/app1/bench_2219,,7,209.41,,122,1364.7,,398,3186.19,,--,--
QF_BV/sage/app1/bench_2252,,8,184.85,,--,--,,195,1329.63,,--,--
QF_BV/sage/app1/bench_2257,,8,157.6,,203,1767.35,,421,2769.99,,--,--
QF_BV/sage/app1/bench_2258,,8,207.99,,202,1865.09,,325,2235.04,,--,--
QF_BV/sage/app1/bench_2262,,8,155.4,,136,1107.26,,121,977.96,,--,--
QF_BV/sage/app1/bench_2263,,8,156.86,,123,1025.04,,129,1052.28,,--,--
QF_BV/sage/app1/bench_2266,,8,176.43,,132,1186.77,,466,2827.0,,--,--
QF_BV/sage/app1/bench_2270,,8,151.85,,250,2058.67,,204,1388.18,,--,--
QF_BV/sage/app1/bench_2293,,8,175.97,,118,1075.01,,399,3112.67,,--,--
QF_BV/sage/app1/bench_2322,,7,297.63,,--,--,,233,1934.62,,--,--
QF_BV/sage/app1/bench_2330,,8,177.72,,114,1051.84,,396,3336.1,,--,--
QF_BV/sage/app1/bench_2365,,8,135.65,,171,1398.68,,157,1083.09,,--,--
QF_BV/sage/app1/bench_2367,,7,266.53,,67,644.1,,110,1054.38,,--,--
QF_BV/sage/app1/bench_2370,,8,128.77,,240,2026.75,,324,1921.72,,--,--
QF_BV/sage/app1/bench_2371,,8,167.01,,181,1539.78,,139,1003.31,,--,--
QF_BV/sage/app1/bench_2375,,8,126.35,,144,1236.3,,--,--,,--,--
QF_BV/sage/app1/bench_2376,,8,137.89,,411,2212.02,,115,840.15,,--,--
QF_BV/sage/app1/bench_2380,,8,126.3,,126,1077.12,,118,957.33,,--,--
QF_BV/sage/app1/bench_2383,,8,127.61,,297,2341.91,,126,909.33,,--,--
QF_BV/sage/app1/bench_2405,,9,159.17,,119,1019.62,,305,1911.77,,--,--
QF_BV/sage/app1/bench_2428,,9,162.63,,244,2072.61,,--,--,,--,--
QF_BV/sage/app1/bench_2461,,8,109.73,,280,2128.83,,128,951.52,,--,--
QF_BV/sage/app1/bench_2465,,8,123.51,,332,2372.75,,128,1078.7,,--,--
QF_BV/sage/app1/bench_2466,,8,116.34,,138,1090.88,,426,3054.42,,--,--
QF_BV/sage/app1/bench_2468,,8,126.5,,--,--,,315,2483.03,,--,--
QF_BV/sage/app1/bench_2472,,8,113.66,,128,991.28,,527,2955.59,,--,--
QF_BV/sage/app1/bench_2473,,8,116.93,,110,928.34,,122,968.29,,--,--
QF_BV/sage/app1/bench_2474,,9,134.38,,488,3383.88,,143,1127.13,,--,--
QF_BV/sage/app1/bench_2477,,8,119.43,,382,2701.82,,254,1833.01,,--,--
QF_BV/sage/app1/bench_2481,,9,124.6,,--,--,,308,2111.5,,--,--
QF_BV/sage/app1/bench_2525,,8,122.08,,116,1035.5,,302,2221.97,,--,--
QF_BV/sage/app1/bench_2529,,8,110.25,,120,969.59,,350,2545.92,,--,--
QF_BV/sage/app1/bench_2547,,9,128.9,,129,1014.51,,--,--,,--,--
QF_BV/sage/app1/bench_2582,,9,110.33,,401,2993.03,,501,2882.0,,--,--
QF_BV/sage/app1/bench_2586,,9,111.14,,509,2875.5,,335,2177.24,,--,--
QF_BV/sage/app1/bench_2587,,8,112.51,,116,891.84,,151,1099.37,,--,--
QF_BV/sage/app1/bench_2588,,8,109.85,,353,2781.66,,455,2826.56,,--,--
QF_BV/sage/app1/bench_2593,,9,114.85,,171,1227.41,,127,896.61,,--,--
QF_BV/sage/app1/bench_2594,,8,101.09,,121,876.44,,368,2655.63,,--,--
QF_BV/sage/app1/bench_2595,,8,112.14,,138,970.75,,354,2323.83,,--,--
QF_BV/sage/app1/bench_2598,,9,115.76,,189,1556.76,,287,2098.17,,--,--
QF_BV/sage/app1/bench_2602,,8,106.92,,415,2705.4,,320,2145.13,,--,--
QF_BV/sage/app1/bench_2634,,9,145.61,,316,2358.44,,168,1181.84,,--,--
QF_BV/sage/app1/bench_2644,,7,275.18,,60,684.83,,108,1035.18,,--,--
QF_BV/sage/app1/bench_2660,,10,124.46,,127,954.31,,474,2799.1,,--,--
QF_BV/sage/app1/bench_268,,10,117.68,,296,2039.5,,609,3314.26,,--,--
QF_BV/sage/app1/bench_29,,8,128.96,,132,992.72,,302,2410.35,,--,--
QF_BV/sage/app1/bench_310,,10,133.35,,225,1877.61,,327,2686.32,,--,--
QF_BV/sage/app1/bench_313,,9,109.8,,161,1593.4,,342,2518.19,,--,--
QF_BV/sage/app1/bench_32,,9,141.51,,64,652.89,,343,2874.47,,--,--
QF_BV/sage/app1/bench_329,,11,131.78,,270,2180.53,,188,1490.04,,--,--
QF_BV/sage/app1/bench_333,,13,145.44,,171,1407.33,,207,1566.61,,--,--
QF_BV/sage/app1/bench_334,,11,132.68,,435,3275.85,,287,2310.24,,--,--
QF_BV/sage/app1/bench_335,,12,132.78,,199,1613.31,,354,2501.01,,--,--
QF_BV/sage/app1/bench_338,,9,117.72,,302,2454.57,,365,2460.96,,--,--
QF_BV/sage/app1/bench_342,,12,135.45,,336,2600.13,,338,2256.34,,--,--
QF_BV/sage/app1/bench_343,,12,144.78,,273,2081.29,,413,2996.15,,--,--
QF_BV/sage/app1/bench_344,,12,142.58,,398,2785.59,,351,2561.06,,--,--
QF_BV/sage/app1/bench_345,,9,116.03,,141,1186.46,,--,--,,--,--
QF_BV/sage/app1/bench_349,,9,113.64,,148,1010.69,,230,1543.91,,--,--
QF_BV/sage/app1/bench_352,,11,140.44,,244,1922.62,,368,2629.88,,--,--
QF_BV/sage/app1/bench_356,,11,125.29,,231,1785.25,,264,1823.4,,--,--
QF_BV/sage/app1/bench_37,,7,273.39,,--,--,,155,1510.46,,--,--
QF_BV/sage/app1/bench_372,,13,148.57,,133,1100.19,,250,1832.2,,--,--
QF_BV/sage/app1/bench_4,,7,268.55,,89,1131.51,,234,2227.62,,--,--
QF_BV/sage/app1/bench_407,,12,127.91,,297,2278.66,,312,2274.06,,--,--
QF_BV/sage/app1/bench_411,,11,124.4,,204,1482.03,,599,3355.34,,--,--
QF_BV/sage/app1/bench_412,,12,136.94,,435,3139.43,,327,2298.28,,--,--
QF_BV/sage/app1/bench_413,,12,137.73,,200,1481.31,,314,1997.88,,--,--
QF_BV/sage/app1/bench_415,,13,134.8,,235,1713.32,,336,2416.59,,--,--
QF_BV/sage/app1/bench_419,,11,118.8,,282,1850.26,,192,1304.87,,--,--
QF_BV/sage/app1/bench_420,,11,120.98,,280,2253.35,,339,2220.56,,--,--
QF_BV/sage/app1/bench_421,,12,135.45,,141,1096.14,,307,2148.3,,--,--
QF_BV/sage/app1/bench_422,,10,111.95,,245,1816.47,,217,1638.69,,--,--
QF_BV/sage/app1/bench_426,,9,106.74,,332,2720.09,,173,1161.59,,--,--
QF_BV/sage/app1/bench_429,,11,127.25,,271,2046.5,,245,2169.14,,--,--
QF_BV/sage/app1/bench_443,,11,137.76,,410,2930.49,,220,1605.65,,--,--
QF_BV/sage/app1/bench_47,,8,117.08,,453,3376.41,,137,943.34,,--,--
QF_BV/sage/app1/bench_52,,9,133.96,,138,1017.07,,228,1399.06,,--,--
QF_BV/sage/app1/bench_53,,9,115.39,,228,1840.22,,368,2229.95,,--,--
QF_BV/sage/app1/bench_54,,9,126.36,,143,1221.09,,--,--,,--,--
QF_BV/sage/app1/bench_55,,10,143.65,,123,1098.71,,241,1979.94,,--,--
QF_BV/sage/app1/bench_552,,13,140.41,,228,1735.21,,207,1762.03,,--,--
QF_BV/sage/app1/bench_556,,12,128.7,,421,2893.79,,320,2608.33,,--,--
QF_BV/sage/app1/bench_562,,12,128.99,,--,--,,--,--,,--,--
QF_BV/sage/app1/bench_564,,11,108.69,,195,1592.65,,--,--,,--,--
QF_BV/sage/app1/bench_567,,12,124.86,,391,3049.28,,--,--,,--,--
QF_BV/sage/app1/bench_571,,10,106.33,,388,3153.67,,--,--,,--,--
QF_BV/sage/app1/bench_60,,9,132.6,,140,1093.93,,241,1728.2,,--,--
QF_BV/sage/app1/bench_602,,10,115.95,,150,1830.2,,236,2667.11,,--,--
QF_BV/sage/app1/bench_61,,8,102.26,,284,2144.22,,401,2676.83,,--,--
QF_BV/sage/app1/bench_611,,10,127.4,,87,985.16,,294,2741.91,,--,--
QF_BV/sage/app1/bench_62,,9,117.02,,462,3206.83,,391,2706.36,,--,--
QF_BV/sage/app1/bench_620,,10,119.42,,99,889.36,,--,--,,--,--
QF_BV/sage/app1/bench_629,,11,123.24,,203,1812.06,,260,2371.72,,--,--
QF_BV/sage/app1/bench_63,,10,132.41,,189,1597.25,,132,1034.67,,--,--
QF_BV/sage/app1/bench_638,,11,111.95,,108,962.05,,186,1492.61,,--,--
QF_BV/sage/app1/bench_646,,10,104.58,,194,1709.47,,391,3295.87,,--,--
QF_BV/sage/app1/bench_655,,10,106.88,,242,1797.35,,--,--,,--,--
QF_BV/sage/app1/bench_66,,9,114.5,,299,2321.12,,178,1563.79,,--,--
QF_BV/sage/app1/bench_664,,11,111.35,,187,1549.58,,297,2613.71,,--,--
QF_BV/sage/app1/bench_674,,10,108.02,,219,1570.07,,367,2854.46,,--,--
QF_BV/sage/app1/bench_681,,7,298.06,,118,1184.76,,388,2707.9,,--,--
QF_BV/sage/app1/bench_683,,11,110.39,,222,1587.47,,432,3264.11,,--,--
QF_BV/sage/app1/bench_69,,10,117.45,,303,2369.65,,412,2429.08,,--,--
QF_BV/sage/app1/bench_691,,12,115.95,,178,1535.5,,--,--,,--,--
QF_BV/sage/app1/bench_692,,7,283.23,,80,840.67,,138,1433.2,,--,--
QF_BV/sage/app1/bench_699,,11,101.51,,60,402.28,,79,737.24,,--,--
QF_BV/sage/app1/bench_707,,12,109.59,,131,1018.65,,292,2536.66,,--,--
QF_BV/sage/app1/bench_715,,11,104.57,,249,1746.08,,225,1746.12,,--,--
QF_BV/sage/app1/bench_722,,11,111.56,,217,1543.0,,529,3251.78,,--,--
QF_BV/sage/app1/bench_730,,11,101.62,,253,1738.07,,257,1871.03,,--,--
QF_BV/sage/app1/bench_738,,12,101.6,,202,1503.76,,276,2049.12,,--,--
QF_BV/sage/app1/bench_745,,12,105.47,,309,1975.56,,340,2044.79,,--,--
QF_BV/sage/app1/bench_753,,13,106.43,,299,1407.14,,205,1161.38,,18,3118.19
QF_BV/sage/app1/bench_761,,12,94.73,,198,1065.75,,724,2892.44,,20,2819.11
QF_BV/sage/app1/bench_836,,7,283.41,,--,--,,108,1115.87,,--,--
QF_BV/sage/app1/bench_847,,7,291.26,,--,--,,285,2553.43,,--,--
QF_BV/sage/app1/bench_858,,7,324.6,,70,715.73,,130,1291.1,,--,--
QF_BV/sage/app1/bench_869,,7,260.14,,63,817.45,,268,2466.18,,--,--
QF_BV/sage/app1/bench_880,,7,268.61,,39,350.55,,174,1642.01,,--,--
QF_BV/sage/app1/bench_914,,7,270.32,,31,494.25,,112,1235.56,,--,--
QF_BV/sage/app1/bench_926,,10,85.69,,341,1626.31,,322,1424.82,,21,2616.91
QF_BV/sage/app1/bench_947,,7,233.43,,66,733.98,,222,1622.66,,--,--
QF_BV/sage/app1/bench_983,,13,103.06,,719,2997.03,,--,--,,19,2770.15
QF_BV/sage/app1/bench_985,,12,95.32,,--,--,,--,--,,18,2257.28
QF_BV/sage/app1/bench_987,,11,88.7,,--,--,,--,--,,15,2677.09
QF_BV/sage/app1/bench_989,,10,76.17,,--,--,,--,--,,13,1499.55
QF_BV/sage/app1/bench_99,,9,110.73,,127,925.02,,331,1935.72,,--,--
QF_BV/sage/app1/bench_992,,9,65.49,,--,--,,--,--,,12,1534.71
QF_BV/sage/app1/bench_994,,8,69.48,,--,--,,--,--,,9,1415.15
QF_BV/sage/app1/bench_996,,8,64.64,,--,--,,548,2078.86,,10,1348.58
QF_BV/sage/app1/bench_998,,8,68.9,,--,--,,--,--,,9,1416.92
QF_BV/sage/app12/bench_103,,1,3.04,,1,0.48,,1,0.42,,1,0.18
QF_BV/sage/app12/bench_1058,,1,3.0,,1,0.42,,1,0.43,,1,0.17
QF_BV/sage/app12/bench_1181,,1,2.58,,1,0.62,,1,0.35,,1,0.19
QF_BV/sage/app12/bench_1203,,1,2.68,,1,0.4,,1,0.45,,1,0.17
QF_BV/sage/app12/bench_1226,,1,2.57,,1,0.47,,1,0.46,,1,0.17
QF_BV/sage/app12/bench_1281,,1,3.36,,1,0.45,,1,0.32,,1,0.2
QF_BV/sage/app12/bench_1325,,1,2.95,,1,0.45,,1,0.35,,1,0.19
QF_BV/sage/app12/bench_1448,,1,2.64,,1,0.4,,1,0.42,,1,0.17
QF_BV/sage/app12/bench_1459,,1,2.96,,1,0.51,,1,0.35,,1,0.16
QF_BV/sage/app12/bench_1470,,1,3.01,,1,0.39,,1,0.35,,1,0.17
QF_BV/sage/app12/bench_1503,,1,2.44,,1,0.37,,1,0.4,,1,0.17
QF_BV/sage/app12/bench_1536,,1,2.47,,1,0.38,,1,0.32,,1,0.18
QF_BV/sage/app12/bench_1547,,1,2.69,,1,0.37,,1,0.32,,1,0.17
QF_BV/sage/app12/bench_1570,,4,15.17,,14,57.55,,28,111.1,,5,0.98
QF_BV/sage/app12/bench_1592,,4,14.62,,20,81.87,,37,158.24,,6,1.23
QF_BV/sage/app12/bench_1603,,4,14.62,,24,87.37,,16,77.39,,4,0.8
QF_BV/sage/app12/bench_1614,,1,4.04,,1,0.56,,1,0.5,,1,0.23
QF_BV/sage/app12/bench_1625,,3,7.58,,31,69.17,,45,78.17,,5,0.74
QF_BV/sage/app12/bench_1636,,3,11.59,,33,74.34,,63,120.86,,4,0.69
QF_BV/sage/app12/bench_1669,,1,3.25,,1,0.46,,1,0.42,,1,0.51
QF_BV/sage/app12/bench_1670,,4,15.37,,11,52.77,,11,78.85,,5,1.04
QF_BV/sage/app12/bench_1681,,4,14.86,,37,86.04,,44,85.44,,4,0.72
QF_BV/sage/app12/bench_1692,,4,14.82,,18,70.38,,31,105.85,,5,1.0
QF_BV/sage/app12/bench_1780,,1,2.64,,1,0.53,,1,0.4,,1,0.19
QF_BV/sage/app12/bench_1803,,4,14.45,,72,142.16,,136,164.84,,6,1.24
QF_BV/sage/app12/bench_1914,,4,14.13,,28,133.71,,39,265.97,,4,0.77
QF_BV/sage/app12/bench_2047,,4,14.16,,28,141.93,,30,90.54,,4,0.8
QF_BV/sage/app12/bench_2113,,1,2.56,,1,0.38,,1,0.36,,1,0.18
QF_BV/sage/app12/bench_237,,1,2.7,,1,0.53,,1,0.33,,1,0.18
QF_BV/sage/app12/bench_259,,1,2.39,,1,0.45,,1,0.43,,1,0.18
QF_BV/sage/app12/bench_2625,,4,13.54,,100,179.11,,92,164.26,,5,0.95
QF_BV/sage/app12/bench_2714,,4,15.0,,16,97.21,,100,160.7,,6,1.17
QF_BV/sage/app12/bench_2780,,1,2.83,,1,0.71,,1,0.49,,1,0.19
QF_BV/sage/app12/bench_281,,1,2.78,,1,0.39,,1,0.42,,1,0.18
QF_BV/sage/app12/bench_2847,,4,14.68,,106,176.12,,101,168.73,,4,0.77
QF_BV/sage/app12/bench_2869,,4,13.82,,105,164.46,,106,133.86,,5,0.98
QF_BV/sage/app12/bench_2892,,4,14.22,,40,136.77,,30,96.62,,5,0.95
QF_BV/sage/app12/bench_2914,,4,14.03,,95,203.24,,30,97.45,,5,1.02
QF_BV/sage/app12/bench_2969,,4,14.56,,16,97.47,,14,120.11,,5,0.9
QF_BV/sage/app12/bench_3,,1,2.65,,1,0.45,,1,0.47,,1,0.21
QF_BV/sage/app12/bench_3014,,4,12.98,,16,87.27,,13,114.11,,5,1.06
QF_BV/sage/app12/bench_3113,,1,2.42,,1,0.44,,1,0.35,,1,0.2
QF_BV/sage/app12/bench_3202,,4,14.26,,16,89.7,,30,98.11,,6,1.05
QF_BV/sage/app12/bench_3236,,4,13.83,,31,110.96,,97,165.98,,5,0.94
QF_BV/sage/app12/bench_3247,,4,14.01,,94,203.16,,30,96.98,,5,0.91
QF_BV/sage/app12/bench_3258,,4,13.34,,103,179.89,,111,160.27,,6,1.11
QF_BV/sage/app12/bench_3291,,4,13.69,,12,85.0,,109,137.61,,4,0.75
QF_BV/sage/app12/bench_3324,,4,13.57,,10,71.43,,100,157.34,,5,1.1
QF_BV/sage/app12/bench_3337,,4,13.88,,33,92.79,,30,97.84,,5,1.0
QF_BV/sage/app12/bench_3359,,5,20.75,,37,109.24,,33,121.04,,6,1.24
QF_BV/sage/app12/bench_336,,1,3.05,,1,0.39,,1,0.35,,1,0.22
QF_BV/sage/app12/bench_3381,,5,23.93,,59,143.04,,44,141.21,,6,2.97
QF_BV/sage/app12/bench_3392,,5,20.53,,50,162.41,,52,189.6,,6,1.36
QF_BV/sage/app12/bench_3403,,4,18.86,,31,158.33,,29,227.92,,6,1.29
QF_BV/sage/app12/bench_3414,,4,15.51,,55,179.67,,55,227.67,,5,0.95
QF_BV/sage/app12/bench_3425,,5,20.91,,71,232.48,,70,157.16,,6,1.35
QF_BV/sage/app12/bench_3447,,1,2.71,,1,0.47,,1,0.41,,1,0.18
QF_BV/sage/app12/bench_3459,,5,21.83,,72,165.92,,75,155.49,,6,1.32
QF_BV/sage/app12/bench_3470,,5,21.93,,63,189.31,,54,124.9,,6,1.21
QF_BV/sage/app12/bench_3481,,5,21.37,,48,214.42,,46,150.75,,7,1.5
QF_BV/sage/app12/bench_3558,,1,3.16,,1,0.44,,1,0.38,,1,0.18
QF_BV/sage/app12/bench_359,,1,3.13,,1,0.59,,1,0.35,,1,0.19
QF_BV/sage/app12/bench_3592,,5,19.95,,139,242.66,,145,226.28,,7,1.58
QF_BV/sage/app12/bench_3703,,5,19.36,,63,198.28,,36,153.36,,5,1.06
QF_BV/sage/app12/bench_381,,1,2.75,,1,0.52,,1,0.43,,1,0.17
QF_BV/sage/app12/bench_3836,,5,16.33,,55,166.97,,33,319.93,,7,1.38
QF_BV/sage/app12/bench_392,,1,2.69,,1,0.41,,1,0.41,,1,0.19
QF_BV/sage/app12/bench_4114,,5,18.98,,29,159.43,,26,220.12,,6,1.24
QF_BV/sage/app12/bench_4202,,5,20.26,,115,150.24,,116,137.55,,5,1.04
QF_BV/sage/app12/bench_448,,1,2.5,,1,0.51,,1,0.41,,1,0.17
QF_BV/sage/app12/bench_459,,1,2.85,,1,0.42,,1,0.32,,1,0.17
QF_BV/sage/app12/bench_4681,,5,18.68,,21,95.71,,66,153.46,,6,1.21
QF_BV/sage/app12/bench_5258,,5,19.73,,103,158.32,,128,213.97,,7,1.53
QF_BV/sage/app12/bench_5324,,5,18.61,,111,146.12,,100,149.48,,7,1.51
QF_BV/sage/app12/bench_5327,,5,18.62,,112,162.33,,117,156.82,,6,1.27
QF_BV/sage/app12/bench_5328,,5,17.95,,127,205.69,,62,138.8,,5,1.0
QF_BV/sage/app12/bench_5329,,5,19.42,,117,165.65,,68,152.72,,6,1.28
QF_BV/sage/app12/bench_5333,,5,20.64,,42,201.18,,115,135.43,,7,1.6
QF_BV/sage/app12/bench_5334,,5,18.55,,118,189.89,,115,136.78,,6,1.26
QF_BV/sage/app12/bench_5335,,5,18.61,,114,154.55,,63,144.29,,7,1.47
QF_BV/sage/app12/bench_5348,,5,17.85,,59,115.83,,46,89.67,,6,1.27
QF_BV/sage/app12/bench_5349,,5,18.54,,28,152.43,,117,154.8,,6,1.23
QF_BV/sage/app12/bench_5350,,5,18.01,,100,158.52,,61,124.89,,6,1.24
QF_BV/sage/app12/bench_5354,,5,18.33,,111,156.13,,75,147.93,,6,1.29
QF_BV/sage/app12/bench_5361,,5,19.84,,111,159.57,,115,136.08,,6,1.17
QF_BV/sage/app12/bench_5365,,5,18.4,,101,158.9,,101,132.41,,6,1.18
QF_BV/sage/app12/bench_5367,,6,24.55,,62,151.84,,77,258.93,,8,1.96
QF_BV/sage/app12/bench_5369,,7,28.73,,82,178.44,,52,228.18,,8,1.9
QF_BV/sage/app12/bench_5370,,6,27.62,,87,165.53,,60,184.02,,8,1.81
QF_BV/sage/app12/bench_5371,,5,20.02,,69,203.64,,51,209.86,,8,1.83
QF_BV/sage/app12/bench_5372,,6,21.59,,111,196.05,,96,280.29,,7,1.39
QF_BV/sage/app12/bench_5373,,5,21.61,,52,204.79,,108,257.19,,6,1.37
QF_BV/sage/app12/bench_5377,,6,25.81,,63,175.02,,24,210.03,,11,2.73
QF_BV/sage/app12/bench_5378,,6,23.84,,123,247.46,,76,244.05,,7,1.64
QF_BV/sage/app12/bench_5379,,6,24.1,,67,171.75,,110,276.75,,10,2.43
QF_BV/sage/app12/bench_5390,,6,23.25,,137,226.19,,160,294.37,,7,1.61
QF_BV/sage/app12/bench_5401,,6,22.26,,70,153.78,,111,209.1,,8,1.67
QF_BV/sage/app12/bench_5414,,6,21.55,,121,217.64,,140,323.78,,7,1.44
QF_BV/sage/app12/bench_5445,,6,23.18,,78,261.35,,102,227.74,,8,1.76
QF_BV/sage/app12/bench_5457,,6,22.2,,71,164.5,,79,248.48,,8,1.64
QF_BV/sage/app12/bench_5461,,6,23.4,,49,198.59,,114,265.89,,8,1.68
QF_BV/sage/app12/bench_5520,,6,23.54,,48,185.47,,92,224.96,,7,1.42
QF_BV/sage/app12/bench_5532,,6,22.72,,87,185.29,,116,223.45,,7,1.38
QF_BV/sage/app12/bench_5537,,6,21.75,,85,173.62,,71,247.79,,7,1.44
QF_BV/sage/app12/bench_5540,,6,22.94,,64,263.88,,129,292.93,,8,1.73
QF_BV/sage/app12/bench_5544,,6,22.88,,52,174.27,,126,290.16,,7,1.43
QF_BV/sage/app12/bench_5545,,6,21.63,,71,170.92,,92,270.11,,7,1.5
