Instance,,PanSampler,,,SMTSampler,,,GuidedSampler,,,CSB,
QF_BV/sage/app1/bench_1913,,5,219.18,,--,--,,108,1008.42,,--,--
QF_BV/sage/app1/bench_1914,,5,177.94,,39,506.25,,113,1027.66,,--,--
QF_BV/sage/app1/bench_1915,,5,195.4,,68,637.2,,151,1389.64,,--,--
QF_BV/sage/app1/bench_1916,,5,169.51,,--,--,,110,959.54,,--,--
QF_BV/sage/app1/bench_1917,,5,169.25,,--,--,,116,992.96,,--,--
QF_BV/sage/app1/bench_1920,,5,175.93,,70,701.54,,108,942.05,,--,--
QF_BV/sage/app1/bench_1924,,5,175.86,,--,--,,112,1029.21,,--,--
QF_BV/sage/app1/bench_1950,,5,190.62,,--,--,,107,1073.76,,--,--
QF_BV/sage/app1/bench_2004,,5,162.47,,--,--,,114,961.83,,--,--
QF_BV/sage/app1/bench_2005,,5,141.68,,--,--,,129,1157.01,,--,--
QF_BV/sage/app1/bench_201,,6,78.01,,75,601.59,,133,969.49,,--,--
QF_BV/sage/app1/bench_2020,,5,162.12,,--,--,,117,1049.4,,--,--
QF_BV/sage/app1/bench_2021,,5,143.1,,--,--,,131,1060.56,,--,--
QF_BV/sage/app1/bench_2022,,5,138.53,,--,--,,171,1303.14,,--,--
QF_BV/sage/app1/bench_2024,,5,129.15,,--,--,,103,923.16,,--,--
QF_BV/sage/app1/bench_2025,,5,146.86,,35,348.98,,48,381.91,,--,--
QF_BV/sage/app1/bench_2028,,5,148.65,,--,--,,124,1109.45,,--,--
QF_BV/sage/app1/bench_2031,,5,165.39,,--,--,,110,920.18,,--,--
QF_BV/sage/app1/bench_2088,,5,162.16,,27,193.15,,110,917.92,,--,--
QF_BV/sage/app1/bench_2089,,4,206.88,,--,--,,103,999.96,,--,--
QF_BV/sage/app1/bench_2124,,5,143.27,,--,--,,111,888.02,,--,--
QF_BV/sage/app1/bench_2128,,5,145.22,,--,--,,153,1199.0,,--,--
QF_BV/sage/app1/bench_2129,,5,196.08,,--,--,,109,1079.13,,--,--
QF_BV/sage/app1/bench_2133,,5,135.59,,50,440.36,,46,423.63,,--,--
QF_BV/sage/app1/bench_2135,,5,158.64,,67,637.69,,102,996.13,,--,--
QF_BV/sage/app1/bench_2138,,5,164.1,,160,1323.73,,46,432.55,,--,--
QF_BV/sage/app1/bench_2141,,5,138.54,,57,594.13,,191,1396.3,,--,--
QF_BV/sage/app1/bench_2173,,5,201.71,,--,--,,138,1434.77,,--,--
QF_BV/sage/app1/bench_2219,,5,160.18,,55,656.31,,176,1546.43,,--,--
QF_BV/sage/app1/bench_2252,,5,128.45,,--,--,,126,885.76,,--,--
QF_BV/sage/app1/bench_2257,,5,107.16,,73,666.68,,174,1152.24,,--,--
QF_BV/sage/app1/bench_2258,,5,139.95,,103,934.17,,138,944.86,,--,--
QF_BV/sage/app1/bench_2262,,5,107.73,,107,892.4,,111,839.61,,--,--
QF_BV/sage/app1/bench_2263,,5,106.05,,79,543.72,,116,885.7,,--,--
QF_BV/sage/app1/bench_2266,,5,117.98,,82,739.35,,206,1287.97,,--,--
QF_BV/sage/app1/bench_2270,,5,107.25,,107,994.61,,133,941.67,,--,--
QF_BV/sage/app1/bench_2293,,5,122.08,,37,337.73,,186,1509.62,,--,--
QF_BV/sage/app1/bench_2322,,5,226.45,,--,--,,135,1238.26,,--,--
QF_BV/sage/app1/bench_2330,,5,121.0,,53,517.38,,190,1776.46,,--,--
QF_BV/sage/app1/bench_2365,,6,107.9,,108,894.78,,115,717.03,,--,--
QF_BV/sage/app1/bench_2367,,5,200.68,,27,159.11,,105,976.13,,--,--
QF_BV/sage/app1/bench_2370,,5,88.93,,105,904.52,,136,836.14,,--,--
QF_BV/sage/app1/bench_2371,,5,115.07,,76,575.54,,122,773.61,,--,--
QF_BV/sage/app1/bench_2375,,5,87.42,,50,399.08,,540,3165.91,,--,--
QF_BV/sage/app1/bench_2376,,5,95.18,,188,1047.05,,48,338.21,,--,--
QF_BV/sage/app1/bench_2380,,5,90.01,,67,630.25,,48,407.49,,--,--
QF_BV/sage/app1/bench_2383,,5,88.71,,114,944.05,,114,737.95,,--,--
QF_BV/sage/app1/bench_2405,,5,103.29,,41,358.11,,150,989.02,,--,--
QF_BV/sage/app1/bench_2428,,6,116.37,,94,818.95,,--,--,,--,--
QF_BV/sage/app1/bench_2461,,6,88.61,,148,1164.44,,114,760.19,,--,--
QF_BV/sage/app1/bench_2465,,5,88.66,,147,1169.65,,113,861.36,,--,--
QF_BV/sage/app1/bench_2466,,5,83.02,,113,895.66,,231,1633.41,,--,--
QF_BV/sage/app1/bench_2468,,5,88.0,,122,922.55,,118,1029.27,,--,--
QF_BV/sage/app1/bench_2472,,6,90.54,,84,732.91,,246,1498.35,,--,--
QF_BV/sage/app1/bench_2473,,5,82.42,,70,652.59,,111,808.56,,--,--
QF_BV/sage/app1/bench_2474,,6,95.96,,234,1715.75,,111,812.07,,--,--
QF_BV/sage/app1/bench_2477,,5,81.46,,125,874.59,,114,884.52,,--,--
QF_BV/sage/app1/bench_2481,,6,87.93,,125,1015.02,,136,1037.09,,--,--
QF_BV/sage/app1/bench_2525,,5,82.88,,75,644.58,,168,1330.38,,--,--
QF_BV/sage/app1/bench_2529,,5,73.32,,97,791.11,,234,1713.78,,--,--
QF_BV/sage/app1/bench_2547,,6,93.83,,73,631.09,,571,3209.87,,--,--
QF_BV/sage/app1/bench_2582,,6,80.97,,203,1624.29,,239,1407.55,,--,--
QF_BV/sage/app1/bench_2586,,6,81.7,,318,1763.16,,200,1383.21,,--,--
QF_BV/sage/app1/bench_2587,,5,79.71,,109,837.63,,117,751.61,,--,--
QF_BV/sage/app1/bench_2588,,5,77.01,,183,1455.39,,271,1748.24,,--,--
QF_BV/sage/app1/bench_2593,,6,83.63,,111,836.42,,116,762.66,,--,--
QF_BV/sage/app1/bench_2594,,5,72.83,,114,820.37,,188,1429.79,,--,--
QF_BV/sage/app1/bench_2595,,5,78.63,,112,777.78,,127,852.26,,--,--
QF_BV/sage/app1/bench_2598,,6,83.54,,112,907.91,,166,1186.74,,--,--
QF_BV/sage/app1/bench_2602,,6,85.85,,247,1628.76,,195,1323.4,,--,--
QF_BV/sage/app1/bench_2634,,6,102.74,,136,1042.64,,132,859.82,,--,--
QF_BV/sage/app1/bench_2644,,5,221.23,,24,210.18,,104,980.62,,--,--
QF_BV/sage/app1/bench_2660,,6,82.98,,109,807.99,,341,2021.33,,--,--
QF_BV/sage/app1/bench_268,,6,79.31,,187,1274.0,,510,2709.09,,--,--
QF_BV/sage/app1/bench_29,,5,92.64,,69,487.41,,134,1156.26,,--,--
QF_BV/sage/app1/bench_310,,6,91.96,,81,591.65,,168,1434.39,,--,--
QF_BV/sage/app1/bench_313,,6,80.15,,78,722.71,,182,1374.76,,--,--
QF_BV/sage/app1/bench_32,,6,102.02,,42,387.73,,186,1648.21,,--,--
QF_BV/sage/app1/bench_329,,6,85.97,,43,388.72,,102,771.5,,--,--
QF_BV/sage/app1/bench_333,,6,82.66,,76,625.48,,118,821.72,,--,--
QF_BV/sage/app1/bench_334,,6,81.08,,229,1805.83,,114,894.66,,--,--
QF_BV/sage/app1/bench_335,,6,80.38,,119,966.04,,170,1160.5,,--,--
QF_BV/sage/app1/bench_338,,6,87.89,,159,1418.88,,171,1263.09,,--,--
QF_BV/sage/app1/bench_342,,6,78.33,,122,994.98,,174,1209.95,,--,--
QF_BV/sage/app1/bench_343,,6,86.41,,118,960.35,,236,1610.41,,--,--
QF_BV/sage/app1/bench_344,,6,81.0,,160,1137.11,,141,972.55,,--,--
QF_BV/sage/app1/bench_345,,6,85.99,,79,611.44,,--,--,,--,--
QF_BV/sage/app1/bench_349,,6,83.21,,130,863.98,,122,819.71,,--,--
QF_BV/sage/app1/bench_352,,6,89.21,,162,1339.79,,204,1362.92,,--,--
QF_BV/sage/app1/bench_356,,6,78.76,,117,844.55,,139,968.09,,--,--
QF_BV/sage/app1/bench_37,,5,202.72,,--,--,,109,1154.11,,--,--
QF_BV/sage/app1/bench_372,,7,92.17,,109,898.21,,122,930.47,,--,--
QF_BV/sage/app1/bench_4,,5,205.62,,39,521.27,,155,1567.12,,--,--
QF_BV/sage/app1/bench_407,,6,76.48,,157,1255.07,,181,1123.28,,--,--
QF_BV/sage/app1/bench_411,,6,77.51,,118,859.39,,318,1814.22,,--,--
QF_BV/sage/app1/bench_412,,6,79.57,,303,2139.23,,217,1493.35,,--,--
QF_BV/sage/app1/bench_413,,6,80.99,,118,901.68,,122,809.03,,--,--
QF_BV/sage/app1/bench_415,,6,73.27,,128,962.52,,178,1162.45,,--,--
QF_BV/sage/app1/bench_419,,6,73.92,,42,241.95,,118,746.55,,--,--
QF_BV/sage/app1/bench_420,,6,77.04,,124,1034.45,,213,1350.34,,--,--
QF_BV/sage/app1/bench_421,,6,79.05,,124,959.48,,131,948.7,,--,--
QF_BV/sage/app1/bench_422,,6,75.28,,51,286.63,,118,843.96,,--,--
QF_BV/sage/app1/bench_426,,6,80.95,,232,1794.85,,135,833.48,,--,--
QF_BV/sage/app1/bench_429,,6,80.75,,125,961.71,,119,866.72,,--,--
QF_BV/sage/app1/bench_443,,6,86.93,,214,1510.25,,111,772.5,,--,--
QF_BV/sage/app1/bench_47,,5,84.83,,104,961.06,,127,787.1,,--,--
QF_BV/sage/app1/bench_52,,5,88.32,,119,872.46,,130,811.15,,--,--
QF_BV/sage/app1/bench_53,,5,73.43,,97,779.62,,149,926.06,,--,--
QF_BV/sage/app1/bench_54,,5,79.08,,89,793.48,,500,2980.33,,--,--
QF_BV/sage/app1/bench_55,,6,96.48,,48,451.76,,114,977.71,,--,--
QF_BV/sage/app1/bench_552,,7,87.82,,51,433.95,,160,1292.5,,--,--
QF_BV/sage/app1/bench_556,,7,84.06,,199,1530.93,,180,1574.92,,--,--
QF_BV/sage/app1/bench_562,,6,75.71,,162,1460.89,,262,2189.82,,--,--
QF_BV/sage/app1/bench_564,,6,68.23,,109,878.52,,133,956.72,,20,2784.73
QF_BV/sage/app1/bench_567,,6,72.17,,137,1073.51,,313,2081.7,,--,--
QF_BV/sage/app1/bench_571,,6,74.54,,115,893.42,,203,1313.49,,12,1417.39
QF_BV/sage/app1/bench_60,,6,95.0,,106,823.71,,134,884.78,,--,--
QF_BV/sage/app1/bench_602,,6,77.26,,32,415.45,,44,395.49,,--,--
QF_BV/sage/app1/bench_61,,5,72.26,,107,807.08,,185,1168.12,,--,--
QF_BV/sage/app1/bench_611,,6,84.96,,32,363.42,,210,1811.08,,--,--
QF_BV/sage/app1/bench_62,,5,75.27,,321,2215.39,,163,1186.64,,--,--
QF_BV/sage/app1/bench_620,,6,79.25,,39,281.97,,178,1585.11,,--,--
QF_BV/sage/app1/bench_629,,6,77.2,,48,323.81,,257,2302.31,,--,--
QF_BV/sage/app1/bench_63,,6,90.4,,106,870.5,,112,795.17,,--,--
QF_BV/sage/app1/bench_638,,6,70.46,,49,519.9,,81,668.93,,--,--
QF_BV/sage/app1/bench_646,,6,73.07,,78,604.9,,166,1321.01,,--,--
QF_BV/sage/app1/bench_655,,6,74.0,,42,266.88,,178,1318.63,,--,--
QF_BV/sage/app1/bench_66,,6,86.15,,114,915.74,,106,844.58,,--,--
QF_BV/sage/app1/bench_664,,6,69.88,,52,451.64,,164,1359.93,,--,--
QF_BV/sage/app1/bench_674,,6,70.8,,124,883.05,,168,1198.67,,--,--
QF_BV/sage/app1/bench_681,,5,226.71,,52,536.51,,186,1385.6,,--,--
QF_BV/sage/app1/bench_683,,7,77.11,,152,1079.14,,175,1066.84,,--,--
QF_BV/sage/app1/bench_69,,6,79.09,,109,940.51,,209,1225.46,,--,--
QF_BV/sage/app1/bench_691,,6,69.93,,49,511.78,,176,1168.47,,--,--
QF_BV/sage/app1/bench_692,,5,214.5,,33,330.62,,109,1070.01,,--,--
QF_BV/sage/app1/bench_699,,6,64.8,,37,212.88,,40,269.94,,--,--
QF_BV/sage/app1/bench_707,,7,71.77,,35,224.33,,46,407.2,,--,--
QF_BV/sage/app1/bench_715,,6,64.89,,164,1122.52,,154,1024.11,,25,3009.66
QF_BV/sage/app1/bench_722,,7,79.33,,170,1188.01,,184,1107.34,,--,--
QF_BV/sage/app1/bench_730,,7,72.52,,176,1210.24,,167,1024.56,,--,--
QF_BV/sage/app1/bench_738,,6,58.76,,163,1185.48,,152,1022.76,,18,2613.49
QF_BV/sage/app1/bench_745,,7,68.45,,159,1045.5,,178,1102.88,,13,1877.84
QF_BV/sage/app1/bench_753,,6,57.14,,195,986.42,,38,210.79,,9,1593.19
QF_BV/sage/app1/bench_761,,7,57.55,,43,192.18,,370,1449.86,,9,1130.07
QF_BV/sage/app1/bench_836,,5,212.92,,--,--,,104,1021.94,,--,--
QF_BV/sage/app1/bench_847,,4,184.37,,--,--,,167,1672.62,,--,--
QF_BV/sage/app1/bench_858,,5,247.43,,34,287.05,,107,1057.84,,--,--
QF_BV/sage/app1/bench_869,,5,201.32,,37,399.72,,106,1119.15,,--,--
QF_BV/sage/app1/bench_880,,5,206.95,,26,163.12,,119,1185.44,,--,--
QF_BV/sage/app1/bench_914,,5,195.06,,16,221.87,,107,1090.06,,--,--
QF_BV/sage/app1/bench_926,,7,60.35,,152,787.3,,142,643.91,,8,1026.45
QF_BV/sage/app1/bench_947,,5,173.38,,27,331.66,,155,1143.17,,--,--
QF_BV/sage/app1/bench_983,,7,63.56,,695,2861.46,,--,--,,9,1284.15
QF_BV/sage/app1/bench_985,,7,61.9,,296,1768.54,,190,980.8,,9,1093.92
QF_BV/sage/app1/bench_987,,7,63.31,,260,1468.8,,428,1997.89,,8,1327.77
QF_BV/sage/app1/bench_989,,6,51.06,,477,2457.36,,426,1688.83,,8,981.47
QF_BV/sage/app1/bench_99,,5,71.3,,112,805.67,,173,997.06,,--,--
QF_BV/sage/app1/bench_992,,6,48.66,,241,1130.47,,396,1558.55,,8,989.08
QF_BV/sage/app1/bench_994,,6,54.76,,49,229.41,,246,997.46,,7,1047.2
QF_BV/sage/app1/bench_996,,6,52.85,,213,1024.4,,252,988.28,,7,911.28
QF_BV/sage/app1/bench_998,,6,55.15,,833,3366.38,,308,1020.23,,7,1109.76
QF_BV/sage/app12/bench_103,,1,3.04,,1,0.48,,1,0.42,,1,0.18
QF_BV/sage/app12/bench_1058,,1,3.0,,1,0.42,,1,0.43,,1,0.17
QF_BV/sage/app12/bench_1181,,1,2.58,,1,0.62,,1,0.35,,1,0.19
QF_BV/sage/app12/bench_1203,,1,2.68,,1,0.4,,1,0.45,,1,0.17
QF_BV/sage/app12/bench_1226,,1,2.57,,1,0.47,,1,0.46,,1,0.17
QF_BV/sage/app12/bench_1281,,1,3.36,,1,0.45,,1,0.32,,1,0.2
QF_BV/sage/app12/bench_1325,,1,2.95,,1,0.45,,1,0.35,,1,0.19
QF_BV/sage/app12/bench_1448,,1,2.64,,1,0.4,,1,0.42,,1,0.17
QF_BV/sage/app12/bench_1459,,1,2.96,,1,0.51,,1,0.35,,1,0.16
QF_BV/sage/app12/bench_1470,,1,3.01,,1,0.39,,1,0.35,,1,0.17
QF_BV/sage/app12/bench_1503,,1,2.44,,1,0.37,,1,0.4,,1,0.17
QF_BV/sage/app12/bench_1536,,1,2.47,,1,0.38,,1,0.32,,1,0.18
QF_BV/sage/app12/bench_1547,,1,2.69,,1,0.37,,1,0.32,,1,0.17
QF_BV/sage/app12/bench_1570,,3,11.9,,7,32.48,,7,27.56,,3,0.59
QF_BV/sage/app12/bench_1592,,2,8.07,,7,35.67,,7,31.87,,3,0.61
QF_BV/sage/app12/bench_1603,,2,8.6,,8,40.18,,8,37.61,,2,0.42
QF_BV/sage/app12/bench_1614,,1,4.04,,1,0.56,,1,0.5,,1,0.23
QF_BV/sage/app12/bench_1625,,2,5.64,,6,38.04,,7,36.06,,2,0.32
QF_BV/sage/app12/bench_1636,,2,8.63,,10,36.21,,12,57.59,,3,0.53
QF_BV/sage/app12/bench_1669,,1,3.25,,1,0.46,,1,0.42,,1,0.51
QF_BV/sage/app12/bench_1670,,3,12.45,,7,35.75,,7,37.02,,3,0.64
QF_BV/sage/app12/bench_1681,,2,8.45,,6,29.41,,6,27.57,,3,0.56
QF_BV/sage/app12/bench_1692,,2,8.71,,6,31.69,,7,31.51,,3,0.63
QF_BV/sage/app12/bench_1780,,1,2.64,,1,0.53,,1,0.4,,1,0.19
QF_BV/sage/app12/bench_1803,,3,11.72,,41,65.57,,45,54.23,,3,0.61
QF_BV/sage/app12/bench_1914,,3,11.32,,7,56.31,,13,85.89,,3,0.6
QF_BV/sage/app12/bench_2047,,3,11.0,,7,60.19,,9,39.94,,3,0.61
QF_BV/sage/app12/bench_2113,,1,2.56,,1,0.38,,1,0.36,,1,0.18
QF_BV/sage/app12/bench_237,,1,2.7,,1,0.53,,1,0.33,,1,0.18
QF_BV/sage/app12/bench_259,,1,2.39,,1,0.45,,1,0.43,,1,0.18
QF_BV/sage/app12/bench_2625,,2,8.16,,33,71.79,,36,80.8,,3,0.61
QF_BV/sage/app12/bench_2714,,2,8.77,,4,57.73,,19,43.1,,3,0.6
QF_BV/sage/app12/bench_2780,,1,2.83,,1,0.71,,1,0.49,,1,0.19
QF_BV/sage/app12/bench_281,,1,2.78,,1,0.39,,1,0.42,,1,0.18
QF_BV/sage/app12/bench_2847,,2,8.62,,34,73.08,,28,60.39,,3,0.58
QF_BV/sage/app12/bench_2869,,3,11.15,,29,63.07,,26,52.94,,3,0.61
QF_BV/sage/app12/bench_2892,,3,11.3,,11,60.72,,9,45.16,,3,0.6
QF_BV/sage/app12/bench_2914,,3,11.13,,39,97.66,,9,45.71,,3,0.64
QF_BV/sage/app12/bench_2969,,2,8.35,,4,57.54,,4,63.33,,3,0.57
QF_BV/sage/app12/bench_3,,1,2.65,,1,0.45,,1,0.47,,1,0.21
QF_BV/sage/app12/bench_3014,,2,7.65,,9,51.66,,4,66.01,,3,0.66
QF_BV/sage/app12/bench_3113,,1,2.42,,1,0.44,,1,0.35,,1,0.2
QF_BV/sage/app12/bench_3202,,3,11.46,,4,50.25,,9,46.0,,3,0.54
QF_BV/sage/app12/bench_3236,,2,7.72,,9,47.53,,39,80.38,,3,0.58
QF_BV/sage/app12/bench_3247,,2,8.17,,33,85.19,,9,45.35,,3,0.56
QF_BV/sage/app12/bench_3258,,2,7.79,,27,66.64,,28,56.77,,3,0.57
QF_BV/sage/app12/bench_3291,,2,8.07,,4,56.18,,23,47.82,,3,0.59
QF_BV/sage/app12/bench_3324,,3,10.9,,4,53.66,,34,67.44,,3,0.7
QF_BV/sage/app12/bench_3337,,2,8.27,,10,47.34,,9,46.04,,3,0.62
QF_BV/sage/app12/bench_3359,,3,13.94,,10,34.68,,10,47.84,,4,0.84
QF_BV/sage/app12/bench_336,,1,3.05,,1,0.39,,1,0.35,,1,0.22
QF_BV/sage/app12/bench_3381,,3,15.09,,17,59.94,,17,70.41,,4,2.11
QF_BV/sage/app12/bench_3392,,3,13.78,,20,63.78,,30,93.62,,4,0.88
QF_BV/sage/app12/bench_3403,,3,14.97,,13,56.64,,13,63.87,,3,0.65
QF_BV/sage/app12/bench_3414,,3,12.63,,17,71.19,,25,109.72,,3,0.57
QF_BV/sage/app12/bench_3425,,3,14.22,,29,94.11,,17,47.55,,3,0.68
QF_BV/sage/app12/bench_3447,,1,2.71,,1,0.47,,1,0.41,,1,0.18
QF_BV/sage/app12/bench_3459,,3,14.29,,18,81.8,,21,92.78,,4,0.9
QF_BV/sage/app12/bench_3470,,3,14.82,,29,88.21,,17,46.9,,3,0.62
QF_BV/sage/app12/bench_3481,,3,13.76,,17,67.39,,10,44.47,,3,0.66
QF_BV/sage/app12/bench_3558,,1,3.16,,1,0.44,,1,0.38,,1,0.18
QF_BV/sage/app12/bench_359,,1,3.13,,1,0.59,,1,0.35,,1,0.19
QF_BV/sage/app12/bench_3592,,3,13.34,,70,93.38,,69,90.1,,4,0.94
QF_BV/sage/app12/bench_3703,,3,12.95,,12,59.04,,10,46.53,,3,0.67
QF_BV/sage/app12/bench_381,,1,2.75,,1,0.52,,1,0.43,,1,0.17
QF_BV/sage/app12/bench_3836,,3,10.95,,12,57.14,,12,115.97,,4,0.77
QF_BV/sage/app12/bench_392,,1,2.69,,1,0.41,,1,0.41,,1,0.19
QF_BV/sage/app12/bench_4114,,3,12.33,,9,61.9,,12,98.0,,3,0.67
QF_BV/sage/app12/bench_4202,,3,12.91,,67,95.02,,71,86.5,,3,0.63
QF_BV/sage/app12/bench_448,,1,2.5,,1,0.51,,1,0.41,,1,0.17
QF_BV/sage/app12/bench_459,,1,2.85,,1,0.42,,1,0.32,,1,0.17
QF_BV/sage/app12/bench_4681,,3,12.34,,8,43.79,,13,52.52,,3,0.63
QF_BV/sage/app12/bench_5258,,3,13.31,,75,121.08,,69,92.05,,4,0.93
QF_BV/sage/app12/bench_5324,,3,12.64,,66,98.41,,81,106.7,,4,0.91
QF_BV/sage/app12/bench_5327,,3,12.74,,68,109.2,,70,92.57,,4,0.86
QF_BV/sage/app12/bench_5328,,3,11.97,,69,108.32,,14,57.21,,3,0.62
QF_BV/sage/app12/bench_5329,,3,12.9,,72,108.82,,11,40.84,,4,0.86
QF_BV/sage/app12/bench_5333,,3,13.38,,13,73.09,,78,86.15,,4,0.94
QF_BV/sage/app12/bench_5334,,3,12.51,,67,104.22,,75,87.45,,4,0.85
QF_BV/sage/app12/bench_5335,,3,12.07,,70,108.51,,24,61.95,,4,0.83
QF_BV/sage/app12/bench_5348,,3,11.88,,12,44.73,,13,50.54,,3,0.62
QF_BV/sage/app12/bench_5349,,3,12.62,,9,55.0,,70,91.51,,3,0.6
QF_BV/sage/app12/bench_5350,,3,11.95,,82,130.6,,25,62.06,,4,0.84
QF_BV/sage/app12/bench_5354,,3,12.18,,74,108.12,,13,47.98,,3,0.64
QF_BV/sage/app12/bench_5361,,3,13.49,,75,115.39,,71,92.09,,3,0.61
QF_BV/sage/app12/bench_5365,,3,12.48,,75,120.93,,75,92.17,,4,0.81
QF_BV/sage/app12/bench_5367,,4,18.02,,14,64.66,,23,103.51,,4,1.04
QF_BV/sage/app12/bench_5369,,4,18.99,,24,72.67,,12,57.88,,5,1.21
QF_BV/sage/app12/bench_5370,,4,20.21,,14,55.69,,14,74.46,,4,0.94
QF_BV/sage/app12/bench_5371,,3,13.52,,17,95.74,,11,53.5,,4,0.96
QF_BV/sage/app12/bench_5372,,4,15.92,,42,79.52,,27,77.14,,5,1.02
QF_BV/sage/app12/bench_5373,,4,17.59,,20,78.69,,51,131.0,,4,0.94
QF_BV/sage/app12/bench_5377,,4,18.81,,18,84.72,,10,66.35,,4,1.04
QF_BV/sage/app12/bench_5378,,4,16.84,,49,104.3,,36,108.83,,4,0.96
QF_BV/sage/app12/bench_5379,,4,17.63,,15,65.52,,16,110.26,,4,1.01
QF_BV/sage/app12/bench_5390,,4,16.79,,63,95.01,,62,88.94,,4,0.92
QF_BV/sage/app12/bench_5401,,4,16.55,,14,50.52,,32,63.56,,5,1.09
QF_BV/sage/app12/bench_5414,,4,15.61,,29,68.85,,48,107.04,,4,0.82
QF_BV/sage/app12/bench_5445,,4,17.11,,28,110.11,,28,81.2,,5,1.1
QF_BV/sage/app12/bench_5457,,4,16.05,,21,61.46,,30,84.77,,5,1.06
QF_BV/sage/app12/bench_5461,,4,17.21,,27,114.92,,35,96.28,,5,1.08
QF_BV/sage/app12/bench_5520,,4,17.24,,27,103.49,,32,73.55,,4,0.81
QF_BV/sage/app12/bench_5532,,4,16.48,,28,69.36,,43,83.94,,5,1.01
QF_BV/sage/app12/bench_5537,,4,16.02,,28,61.59,,31,114.37,,4,0.87
QF_BV/sage/app12/bench_5540,,4,16.07,,23,115.33,,33,86.75,,5,1.07
QF_BV/sage/app12/bench_5544,,4,16.55,,28,109.49,,35,88.19,,4,0.87
QF_BV/sage/app12/bench_5545,,4,15.86,,14,57.74,,33,107.09,,4,0.94
QF_BV/sage/app12/bench_5546,,4,16.1,,30,67.05,,31,71.2,,4,0.83
